driver_id,lap,position,time_ms
felipe-massa,1,1,100707
jarno-trulli,1,2,103404
kimi-raikkonen,1,3,104672
lewis-hamilton,1,4,106354
sebastian-vettel,1,5,108050
fernando-alonso,1,6,109440
heikki-kovalainen,1,7,109875
sebastien-bourdais,1,8,110874
timo-glock,1,9,112042
mark-webber,1,10,112848
rubens-barrichello,1,11,113639
nick-heidfeld,1,12,114884
nico-rosberg,1,13,115610
jenson-button,1,14,116604
adrian-sutil,1,15,117626
giancarlo-fisichella,1,16,118379
kazuki-nakajima,1,17,119122
robert-kubica,1,18,119669
felipe-massa,2,1,132091
jarno-trulli,2,2,131068
kimi-raikkonen,2,3,130763
lewis-hamilton,2,4,130196
sebastian-vettel,2,5,130520
fernando-alonso,2,6,132000
heikki-kovalainen,2,7,132059
sebastien-bourdais,2,8,132444
timo-glock,2,9,132520
mark-webber,2,10,133315
rubens-barrichello,2,11,134015
nick-heidfeld,2,12,134433
nico-rosberg,2,13,134806
jenson-button,2,14,134669
adrian-sutil,2,15,135063
kazuki-nakajima,2,16,134900
robert-kubica,2,17,134778
giancarlo-fisichella,2,18,136456
felipe-massa,3,1,121700
jarno-trulli,3,2,121862
kimi-raikkonen,3,3,121605
lewis-hamilton,3,4,121838
sebastian-vettel,3,5,121357
fernando-alonso,3,6,120606
heikki-kovalainen,3,7,120668
sebastien-bourdais,3,8,120205
timo-glock,3,9,119847
mark-webber,3,10,119060
rubens-barrichello,3,11,119590
nick-heidfeld,3,12,119668
nico-rosberg,3,13,118840
jenson-button,3,14,118994
adrian-sutil,3,15,119451
kazuki-nakajima,3,16,118981
robert-kubica,3,17,119237
giancarlo-fisichella,3,18,120040
felipe-massa,4,1,120652
jarno-trulli,4,2,119618
kimi-raikkonen,4,3,119134
lewis-hamilton,4,4,118270
sebastian-vettel,4,5,117531
fernando-alonso,4,6,116061
heikki-kovalainen,4,7,115657
sebastien-bourdais,4,8,116127
timo-glock,4,9,115768
mark-webber,4,10,115359
rubens-barrichello,4,11,113960
nick-heidfeld,4,12,112899
nico-rosberg,4,13,112945
jenson-button,4,14,112593
adrian-sutil,4,15,111215
kazuki-nakajima,4,16,111446
robert-kubica,4,17,111068
giancarlo-fisichella,4,18,110691
felipe-massa,5,1,79958
jarno-trulli,5,2,80107
kimi-raikkonen,5,3,80310
lewis-hamilton,5,4,80607
sebastian-vettel,5,5,80373
fernando-alonso,5,6,80425
heikki-kovalainen,5,7,80877
sebastien-bourdais,5,8,80307
timo-glock,5,9,81088
mark-webber,5,10,80973
rubens-barrichello,5,11,81971
nick-heidfeld,5,12,81367
nico-rosberg,5,13,82268
jenson-button,5,14,82582
adrian-sutil,5,15,82608
kazuki-nakajima,5,16,83019
robert-kubica,5,17,83277
giancarlo-fisichella,5,18,90052
felipe-massa,6,1,78859
jarno-trulli,6,2,79806
kimi-raikkonen,6,3,79621
lewis-hamilton,6,4,79636
sebastian-vettel,6,5,79932
fernando-alonso,6,6,80656
heikki-kovalainen,6,7,80748
sebastien-bourdais,6,8,81056
timo-glock,6,9,80747
mark-webber,6,10,80979
nick-heidfeld,6,11,80156
rubens-barrichello,6,12,82663
nico-rosberg,6,13,82518
jenson-button,6,14,82287
adrian-sutil,6,15,82384
kazuki-nakajima,6,16,82574
robert-kubica,6,17,82469
giancarlo-fisichella,6,18,85420
felipe-massa,7,1,80029
jarno-trulli,7,2,79978
kimi-raikkonen,7,3,79896
lewis-hamilton,7,4,80461
sebastian-vettel,7,5,80737
fernando-alonso,7,6,80078
heikki-kovalainen,7,7,81279
sebastien-bourdais,7,8,80951
timo-glock,7,9,81352
mark-webber,7,10,81462
nick-heidfeld,7,11,80649
rubens-barrichello,7,12,82580
adrian-sutil,7,13,82783
kazuki-nakajima,7,14,82412
robert-kubica,7,15,83955
nico-rosberg,7,16,87939
jenson-button,7,17,88053
giancarlo-fisichella,7,18,83459
felipe-massa,8,1,80079
jarno-trulli,8,2,80424
kimi-raikkonen,8,3,80518
lewis-hamilton,8,4,80532
sebastian-vettel,8,5,80695
fernando-alonso,8,6,80826
heikki-kovalainen,8,7,81724
nick-heidfeld,8,8,81273
mark-webber,8,9,82599
sebastien-bourdais,8,10,87268
timo-glock,8,11,87557
rubens-barrichello,8,12,83139
robert-kubica,8,13,83245
adrian-sutil,8,14,88768
kazuki-nakajima,8,15,89483
giancarlo-fisichella,8,16,82848
jenson-button,8,17,104336
nico-rosberg,8,18,107801
felipe-massa,9,1,80900
jarno-trulli,9,2,80452
kimi-raikkonen,9,3,80807
lewis-hamilton,9,4,80850
heikki-kovalainen,9,5,82829
sebastian-vettel,9,6,86648
nick-heidfeld,9,7,80736
fernando-alonso,9,8,86168
mark-webber,9,9,87263
rubens-barrichello,9,10,88298
robert-kubica,9,11,82943
giancarlo-fisichella,9,12,81445
sebastien-bourdais,9,13,104414
timo-glock,9,14,103152
jenson-button,9,15,82105
nico-rosberg,9,16,82809
adrian-sutil,9,17,108146
kazuki-nakajima,9,18,107895
jarno-trulli,10,1,80765
