driver_id,lap,position,time_ms
fernando-alonso,1,1,105122
juan-pablo-montoya,1,2,106194
kimi-raikkonen,1,3,107999
michael-schumacher,1,4,109349
giancarlo-fisichella,1,5,110039
jenson-button,1,6,110684
christian-klien,1,7,111562
rubens-barrichello,1,8,112552
ralf-schumacher,1,9,113870
felipe-massa,1,10,114831
takuma-sato,1,11,116255
narain-karthikeyan,1,12,117904
mark-webber,1,13,118223
christijan-albers,1,14,118991
jarno-trulli,1,15,120902
robert-doornbos,1,16,121479
jacques-villeneuve,1,17,122112
tiago-monteiro,1,18,123405
fernando-alonso,2,1,133689
juan-pablo-montoya,2,2,132810
kimi-raikkonen,2,3,131499
michael-schumacher,2,4,130780
giancarlo-fisichella,2,5,130138
jenson-button,2,6,129892
christian-klien,2,7,129453
rubens-barrichello,2,8,129322
ralf-schumacher,2,9,128191
felipe-massa,2,10,127269
takuma-sato,2,11,126246
narain-karthikeyan,2,12,125714
christijan-albers,2,13,124809
jarno-trulli,2,14,123334
robert-doornbos,2,15,123751
jacques-villeneuve,2,16,123304
tiago-monteiro,2,17,122303
mark-webber,2,18,2022173
juan-pablo-montoya,3,1,76197
fernando-alonso,3,2,77769
kimi-raikkonen,3,3,77403
giancarlo-fisichella,3,4,78539
michael-schumacher,3,5,79127
jenson-button,3,6,79257
christian-klien,3,7,79162
rubens-barrichello,3,8,78606
ralf-schumacher,3,9,78983
felipe-massa,3,10,79199
takuma-sato,3,11,79575
narain-karthikeyan,3,12,79347
jarno-trulli,3,13,79468
christijan-albers,3,14,80808
robert-doornbos,3,15,80058
jacques-villeneuve,3,16,80074
tiago-monteiro,3,17,80671
mark-webber,3,18,76807
juan-pablo-montoya,4,1,73959
fernando-alonso,4,2,74891
kimi-raikkonen,4,3,75057
giancarlo-fisichella,4,4,75334
michael-schumacher,4,5,75808
jenson-button,4,6,76540
christian-klien,4,7,76798
rubens-barrichello,4,8,76970
ralf-schumacher,4,9,76972
felipe-massa,4,10,77113
takuma-sato,4,11,77119
narain-karthikeyan,4,12,77002
jarno-trulli,4,13,76872
christijan-albers,4,14,77548
robert-doornbos,4,15,77543
jacques-villeneuve,4,16,77925
tiago-monteiro,4,17,77757
mark-webber,4,18,74870
juan-pablo-montoya,5,1,73867
fernando-alonso,5,2,74591
kimi-raikkonen,5,3,74757
giancarlo-fisichella,5,4,74621
michael-schumacher,5,5,74635
jenson-button,5,6,74912
christian-klien,5,7,74990
rubens-barrichello,5,8,75235
ralf-schumacher,5,9,75538
felipe-massa,5,10,75697
takuma-sato,5,11,75945
narain-karthikeyan,5,12,76117
jarno-trulli,5,13,76176
christijan-albers,5,14,75949
robert-doornbos,5,15,76778
jacques-villeneuve,5,16,76673
tiago-monteiro,5,17,76629
mark-webber,5,18,78692
juan-pablo-montoya,6,1,73882
fernando-alonso,6,2,73746
kimi-raikkonen,6,3,73944
giancarlo-fisichella,6,4,74372
michael-schumacher,6,5,74536
jenson-button,6,6,74455
christian-klien,6,7,74664
rubens-barrichello,6,8,74558
ralf-schumacher,6,9,75014
felipe-massa,6,10,75044
takuma-sato,6,11,75762
narain-karthikeyan,6,12,75820
jarno-trulli,6,13,75695
christijan-albers,6,14,75870
robert-doornbos,6,15,76467
jacques-villeneuve,6,16,76542
tiago-monteiro,6,17,76299
mark-webber,6,18,74647
juan-pablo-montoya,7,1,73160
fernando-alonso,7,2,73548
kimi-raikkonen,7,3,73898
giancarlo-fisichella,7,4,74001
michael-schumacher,7,5,74157
jenson-button,7,6,74580
christian-klien,7,7,74351
rubens-barrichello,7,8,74514
ralf-schumacher,7,9,75151
felipe-massa,7,10,75091
takuma-sato,7,11,75641
narain-karthikeyan,7,12,75897
jarno-trulli,7,13,75879
christijan-albers,7,14,75843
robert-doornbos,7,15,76816
jacques-villeneuve,7,16,76724
tiago-monteiro,7,17,76643
mark-webber,7,18,74754
juan-pablo-montoya,8,1,73002
fernando-alonso,8,2,73351
kimi-raikkonen,8,3,73668
giancarlo-fisichella,8,4,73518
michael-schumacher,8,5,74016
jenson-button,8,6,74285
christian-klien,8,7,74695
rubens-barrichello,8,8,74448
ralf-schumacher,8,9,75022
felipe-massa,8,10,74975
takuma-sato,8,11,75538
narain-karthikeyan,8,12,75520
jarno-trulli,8,13,75594
christijan-albers,8,14,76067
robert-doornbos,8,15,76379
jacques-villeneuve,8,16,76323
tiago-monteiro,8,17,76733
mark-webber,8,18,74598
juan-pablo-montoya,9,1,73118
fernando-alonso,9,2,73395
