driver_id,lap,position,time_ms
mika-hakkinen,1,1,104783
eddie-irvine,1,2,106360
heinz-harald-frentzen,1,3,107942
david-coulthard,1,4,108373
jacques-villeneuve,1,5,109426
damon-hill,1,6,109747
ralf-schumacher,1,7,110605
alexander-wurz,1,8,111592
giancarlo-fisichella,1,9,112245
jean-alesi,1,10,112748
olivier-panis,1,11,113822
michael-schumacher,1,12,114446
rubens-barrichello,1,13,114833
mika-salo,1,14,115567
pedro-diniz,1,15,116899
toranosuke-takagi,1,16,117450
jos-verstappen,1,17,117937
jarno-trulli,1,18,119909
shinji-nakano,1,19,121930
esteban-tuero,1,20,123071
johnny-herbert,1,21,132601
mika-hakkinen,2,1,102212
eddie-irvine,2,2,101818
heinz-harald-frentzen,2,3,103422
david-coulthard,2,4,103364
jacques-villeneuve,2,5,103651
damon-hill,2,6,103835
ralf-schumacher,2,7,103995
alexander-wurz,2,8,104257
giancarlo-fisichella,2,9,104465
michael-schumacher,2,10,103100
jean-alesi,2,11,106393
olivier-panis,2,12,106566
rubens-barrichello,2,13,106055
mika-salo,2,14,106122
pedro-diniz,2,15,106099
toranosuke-takagi,2,16,106115
jos-verstappen,2,17,106324
jarno-trulli,2,18,107636
shinji-nakano,2,19,110092
esteban-tuero,2,20,109603
johnny-herbert,2,21,104966
mika-hakkinen,3,1,101585
eddie-irvine,3,2,101701
heinz-harald-frentzen,3,3,103390
david-coulthard,3,4,103556
jacques-villeneuve,3,5,103667
damon-hill,3,6,103664
ralf-schumacher,3,7,104310
alexander-wurz,3,8,104202
michael-schumacher,3,9,102818
giancarlo-fisichella,3,10,104805
jean-alesi,3,11,104125
olivier-panis,3,12,105437
rubens-barrichello,3,13,105558
mika-salo,3,14,105808
jos-verstappen,3,15,106438
toranosuke-takagi,3,16,107870
jarno-trulli,3,17,106697
shinji-nakano,3,18,108206
esteban-tuero,3,19,108695
johnny-herbert,3,20,104799
mika-hakkinen,4,1,102112
eddie-irvine,4,2,102057
heinz-harald-frentzen,4,3,103802
david-coulthard,4,4,103706
jacques-villeneuve,4,5,103631
damon-hill,4,6,103524
ralf-schumacher,4,7,102965
michael-schumacher,4,8,102433
alexander-wurz,4,9,104717
giancarlo-fisichella,4,10,104365
jean-alesi,4,11,103877
olivier-panis,4,12,104624
rubens-barrichello,4,13,105364
mika-salo,4,14,105690
jos-verstappen,4,15,105871
toranosuke-takagi,4,16,106404
jarno-trulli,4,17,106340
shinji-nakano,4,18,106804
johnny-herbert,4,19,106002
esteban-tuero,4,20,108634
mika-hakkinen,5,1,101653
eddie-irvine,5,2,102167
heinz-harald-frentzen,5,3,103662
david-coulthard,5,4,103520
jacques-villeneuve,5,5,103752
damon-hill,5,6,103891
michael-schumacher,5,7,102128
ralf-schumacher,5,8,104337
alexander-wurz,5,9,104371
giancarlo-fisichella,5,10,104497
jean-alesi,5,11,104016
olivier-panis,5,12,105217
rubens-barrichello,5,13,106046
mika-salo,5,14,105680
jos-verstappen,5,15,106431
toranosuke-takagi,5,16,106122
jarno-trulli,5,17,105799
johnny-herbert,5,18,105312
shinji-nakano,5,19,107551
esteban-tuero,5,20,107227
mika-hakkinen,6,1,101755
eddie-irvine,6,2,102097
heinz-harald-frentzen,6,3,103711
david-coulthard,6,4,103764
jacques-villeneuve,6,5,103896
damon-hill,6,6,104012
michael-schumacher,6,7,103975
ralf-schumacher,6,8,103670
alexander-wurz,6,9,104142
giancarlo-fisichella,6,10,104544
jean-alesi,6,11,104374
olivier-panis,6,12,104674
rubens-barrichello,6,13,105307
mika-salo,6,14,105914
jos-verstappen,6,15,106484
toranosuke-takagi,6,16,106358
jarno-trulli,6,17,106058
johnny-herbert,6,18,104736
shinji-nakano,6,19,106380
esteban-tuero,6,20,106934
mika-hakkinen,7,1,102109
eddie-irvine,7,2,101659
heinz-harald-frentzen,7,3,103843
david-coulthard,7,4,103972
jacques-villeneuve,7,5,104014
damon-hill,7,6,103848
michael-schumacher,7,7,103949
ralf-schumacher,7,8,103656
alexander-wurz,7,9,104352
giancarlo-fisichella,7,10,104123
jean-alesi,7,11,104269
olivier-panis,7,12,104627
rubens-barrichello,7,13,105119
mika-salo,7,14,105744
jos-verstappen,7,15,106381
toranosuke-takagi,7,16,106371
jarno-trulli,7,17,105988
johnny-herbert,7,18,104923
shinji-nakano,7,19,105683
esteban-tuero,7,20,106604
mika-hakkinen,8,1,101743
eddie-irvine,8,2,101819
heinz-harald-frentzen,8,3,103727
david-coulthard,8,4,103711
jacques-villeneuve,8,5,104007
damon-hill,8,6,103890
michael-schumacher,8,7,103783
ralf-schumacher,8,8,104120
alexander-wurz,8,9,104272
giancarlo-fisichella,8,10,104150
jean-alesi,8,11,104191
olivier-panis,8,12,104796
rubens-barrichello,8,13,104947
mika-salo,8,14,106112
jos-verstappen,8,15,106664
toranosuke-takagi,8,16,106901
jarno-trulli,8,17,106517
johnny-herbert,8,18,104664
shinji-nakano,8,19,105613
esteban-tuero,8,20,106579
mika-hakkinen,9,1,101214
eddie-irvine,9,2,101762
heinz-harald-frentzen,9,3,103167
david-coulthard,9,4,103213
jacques-villeneuve,9,5,103298
damon-hill,9,6,103355
michael-schumacher,9,7,103603
ralf-schumacher,9,8,103428
alexander-wurz,9,9,104637
giancarlo-fisichella,9,10,104091
jean-alesi,9,11,104433
olivier-panis,9,12,104621
rubens-barrichello,9,13,105874
mika-salo,9,14,105525
jos-verstappen,9,15,106593
toranosuke-takagi,9,16,106110
jarno-trulli,9,17,107101
johnny-herbert,9,18,104557
shinji-nakano,9,19,105854
esteban-tuero,9,20,107144
mika-hakkinen,10,1,101334
eddie-irvine,10,2,102020
heinz-harald-frentzen,10,3,103897
david-coulthard,10,4,103823
jacques-villeneuve,10,5,103364
damon-hill,10,6,103361
michael-schumacher,10,7,103267
ralf-schumacher,10,8,103409
alexander-wurz,10,9,104061
giancarlo-fisichella,10,10,104161
jean-alesi,10,11,104123
olivier-panis,10,12,104402
mika-salo,10,13,105336
jos-verstappen,10,14,106420
toranosuke-takagi,10,15,106761
johnny-herbert,10,16,106536
jarno-trulli,10,17,109792
rubens-barrichello,10,18,123845
shinji-nakano,10,19,107015
esteban-tuero,10,20,107130
mika-hakkinen,11,1,101293
eddie-irvine,11,2,101782
heinz-harald-frentzen,11,3,103571
david-coulthard,11,4,103729
jacques-villeneuve,11,5,103550
damon-hill,11,6,103575
michael-schumacher,11,7,103592
ralf-schumacher,11,8,103412
alexander-wurz,11,9,103952
giancarlo-fisichella,11,10,103969
jean-alesi,11,11,104152
olivier-panis,11,12,104187
mika-salo,11,13,105517
jos-verstappen,11,14,106228
toranosuke-takagi,11,15,106596
