driver_id,lap,position,time_ms
max-verstappen,1,1,100212
charles-leclerc,1,2,101677
lando-norris,1,3,102447
lewis-hamilton,1,4,103181
oscar-piastri,1,5,104080
george-russell,1,6,104377
kimi-antonelli,1,7,105269
oliver-bearman,1,8,105942
carlos-sainz-jr,1,9,106371
yuki-tsunoda,1,10,106739
nico-hulkenberg,1,11,107315
fernando-alonso,1,12,107701
liam-lawson,1,13,108219
pierre-gasly,1,14,108733
esteban-ocon,1,15,109280
gabriel-bortoleto,1,16,109461
franco-colapinto,1,17,110067
lance-stroll,1,18,110361
isack-hadjar,1,19,111047
alexander-albon,1,20,116940
max-verstappen,2,1,100241
charles-leclerc,2,2,100503
lando-norris,2,3,100650
lewis-hamilton,2,4,100828
oscar-piastri,2,5,100687
george-russell,2,6,100911
kimi-antonelli,2,7,101430
carlos-sainz-jr,2,8,101311
oliver-bearman,2,9,102479
yuki-tsunoda,2,10,102044
nico-hulkenberg,2,11,102067
fernando-alonso,2,12,102426
liam-lawson,2,13,102733
pierre-gasly,2,14,103048
gabriel-bortoleto,2,15,102784
franco-colapinto,2,16,103041
esteban-ocon,2,17,104459
lance-stroll,2,18,103649
isack-hadjar,2,19,104189
alexander-albon,2,20,102558
max-verstappen,3,1,100069
charles-leclerc,3,2,100785
lando-norris,3,3,100513
lewis-hamilton,3,4,100295
oscar-piastri,3,5,100371
george-russell,3,6,100727
kimi-antonelli,3,7,100383
carlos-sainz-jr,3,8,100327
yuki-tsunoda,3,9,100097
oliver-bearman,3,10,101732
nico-hulkenberg,3,11,101551
fernando-alonso,3,12,101587
liam-lawson,3,13,101582
pierre-gasly,3,14,101949
gabriel-bortoleto,3,15,102033
franco-colapinto,3,16,102241
lance-stroll,3,17,102181
esteban-ocon,3,18,103038
isack-hadjar,3,19,103071
alexander-albon,3,20,101723
max-verstappen,4,1,99758
charles-leclerc,4,2,100578
lando-norris,4,3,100449
lewis-hamilton,4,4,100452
oscar-piastri,4,5,100760
george-russell,4,6,100876
kimi-antonelli,4,7,100784
carlos-sainz-jr,4,8,100638
yuki-tsunoda,4,9,100745
oliver-bearman,4,10,101111
nico-hulkenberg,4,11,101196
fernando-alonso,4,12,101346
liam-lawson,4,13,101664
pierre-gasly,4,14,101438
gabriel-bortoleto,4,15,101675
franco-colapinto,4,16,101843
lance-stroll,4,17,101593
esteban-ocon,4,18,102087
isack-hadjar,4,19,102079
alexander-albon,4,20,101904
max-verstappen,5,1,100310
charles-leclerc,5,2,100076
lando-norris,5,3,100388
lewis-hamilton,5,4,100825
oscar-piastri,5,5,100681
george-russell,5,6,100891
kimi-antonelli,5,7,100825
carlos-sainz-jr,5,8,100793
yuki-tsunoda,5,9,100994
oliver-bearman,5,10,100932
nico-hulkenberg,5,11,101075
fernando-alonso,5,12,101569
liam-lawson,5,13,101560
pierre-gasly,5,14,101634
gabriel-bortoleto,5,15,101650
franco-colapinto,5,16,101832
lance-stroll,5,17,101743
esteban-ocon,5,18,101861
isack-hadjar,5,19,101861
alexander-albon,5,20,101899
max-verstappen,6,1,100141
charles-leclerc,6,2,100129
lando-norris,6,3,100760
lewis-hamilton,6,4,100734
oscar-piastri,6,5,100863
george-russell,6,6,100820
yuki-tsunoda,6,7,100826
oliver-bearman,6,8,101742
nico-hulkenberg,6,9,102332
fernando-alonso,6,10,102543
liam-lawson,6,11,102409
pierre-gasly,6,12,102214
gabriel-bortoleto,6,13,102114
franco-colapinto,6,14,102734
lance-stroll,6,15,103008
esteban-ocon,6,16,103099
isack-hadjar,6,17,102660
alexander-albon,6,18,101919
kimi-antonelli,6,19,127382
max-verstappen,7,1,118580
charles-leclerc,7,2,120583
lando-norris,7,3,123463
lewis-hamilton,7,4,123442
oscar-piastri,7,5,124479
george-russell,7,6,123772
yuki-tsunoda,7,7,123565
oliver-bearman,7,8,123730
nico-hulkenberg,7,9,124874
fernando-alonso,7,10,125397
liam-lawson,7,11,126488
pierre-gasly,7,12,127239
gabriel-bortoleto,7,13,126904
franco-colapinto,7,14,130904
lance-stroll,7,15,131835
esteban-ocon,7,16,132009
alexander-albon,7,17,130241
isack-hadjar,7,18,132775
kimi-antonelli,7,19,134338
max-verstappen,8,1,138596
charles-leclerc,8,2,136761
lando-norris,8,3,135026
lewis-hamilton,8,4,135012
oscar-piastri,8,5,135451
george-russell,8,6,135819
yuki-tsunoda,8,7,136188
oliver-bearman,8,8,135524
nico-hulkenberg,8,9,135956
fernando-alonso,8,10,135129
liam-lawson,8,11,133779
pierre-gasly,8,12,132846
gabriel-bortoleto,8,13,133135
franco-colapinto,8,14,129108
lance-stroll,8,15,128081
esteban-ocon,8,16,128355
isack-hadjar,8,17,127864
kimi-antonelli,8,18,125427
alexander-albon,8,19,140221
max-verstappen,9,1,102739
charles-leclerc,9,2,102386
lando-norris,9,3,101649
lewis-hamilton,9,4,101915
oscar-piastri,9,5,100654
george-russell,9,6,101173
yuki-tsunoda,9,7,100356
oliver-bearman,9,8,100207
nico-hulkenberg,9,9,100053
fernando-alonso,9,10,100420
liam-lawson,9,11,100812
pierre-gasly,9,12,100944
gabriel-bortoleto,9,13,100990
franco-colapinto,9,14,100302
lance-stroll,9,15,100261
esteban-ocon,9,16,100485
isack-hadjar,9,17,101285
kimi-antonelli,9,18,98875
alexander-albon,9,19,99343
max-verstappen,10,1,99203
charles-leclerc,10,2,99378
lando-norris,10,3,99333
lewis-hamilton,10,4,99612
oscar-piastri,10,5,100358
george-russell,10,6,100046
yuki-tsunoda,10,7,100057
oliver-bearman,10,8,100212
nico-hulkenberg,10,9,100629
fernando-alonso,10,10,100741
liam-lawson,10,11,100881
pierre-gasly,10,12,101028
gabriel-bortoleto,10,13,101143
franco-colapinto,10,14,100988
lance-stroll,10,15,100861
esteban-ocon,10,16,100975
isack-hadjar,10,17,101031
kimi-antonelli,10,18,99349
alexander-albon,10,19,99569
max-verstappen,11,1,99647
charles-leclerc,11,2,100029
lando-norris,11,3,99695
lewis-hamilton,11,4,100037
oscar-piastri,11,5,100123
george-russell,11,6,100461
yuki-tsunoda,11,7,100678
oliver-bearman,11,8,100544
nico-hulkenberg,11,9,100152
fernando-alonso,11,10,100949
liam-lawson,11,11,101223
pierre-gasly,11,12,101123
gabriel-bortoleto,11,13,101198
franco-colapinto,11,14,101633
lance-stroll,11,15,101690
esteban-ocon,11,16,101259
isack-hadjar,11,17,101364
kimi-antonelli,11,18,99917
alexander-albon,11,19,100050
