driver_id,lap,position,time_ms
felipe-massa,1,1,80237
kimi-raikkonen,1,2,81067
fernando-alonso,1,3,81788
mark-webber,1,4,82502
robert-kubica,1,5,82983
nick-heidfeld,1,6,83938
jarno-trulli,1,7,84958
lewis-hamilton,1,8,84976
nico-rosberg,1,9,85617
david-coulthard,1,10,85944
rubens-barrichello,1,11,86705
sebastian-vettel,1,12,87094
takuma-sato,1,13,87901
jenson-button,1,14,88294
giancarlo-fisichella,1,15,89298
kazuki-nakajima,1,16,89310
anthony-davidson,1,17,89806
sakon-yamamoto,1,18,90342
ralf-schumacher,1,19,90844
adrian-sutil,1,20,93472
vitantonio-liuzzi,1,21,102136
heikki-kovalainen,1,22,134479
felipe-massa,2,1,75409
kimi-raikkonen,2,2,75225
fernando-alonso,2,3,75928
mark-webber,2,4,75869
robert-kubica,2,5,75956
nick-heidfeld,2,6,76009
lewis-hamilton,2,7,75390
jarno-trulli,2,8,76835
nico-rosberg,2,9,77051
david-coulthard,2,10,77174
rubens-barrichello,2,11,77627
sebastian-vettel,2,12,77485
takuma-sato,2,13,77462
jenson-button,2,14,77708
kazuki-nakajima,2,15,78057
anthony-davidson,2,16,78015
ralf-schumacher,2,17,79261
adrian-sutil,2,18,77936
sakon-yamamoto,2,19,110404
vitantonio-liuzzi,2,20,105593
giancarlo-fisichella,2,21,122680
heikki-kovalainen,2,22,115322
felipe-massa,3,1,75574
kimi-raikkonen,3,2,75722
fernando-alonso,3,3,76013
mark-webber,3,4,76357
robert-kubica,3,5,76062
nick-heidfeld,3,6,75974
lewis-hamilton,3,7,75883
jarno-trulli,3,8,76034
nico-rosberg,3,9,76384
david-coulthard,3,10,76642
rubens-barrichello,3,11,76949
sebastian-vettel,3,12,77571
takuma-sato,3,13,77608
jenson-button,3,14,77807
kazuki-nakajima,3,15,77447
anthony-davidson,3,16,78180
ralf-schumacher,3,17,77155
adrian-sutil,3,18,77528
vitantonio-liuzzi,3,19,77418
heikki-kovalainen,3,20,77207
felipe-massa,4,1,74347
kimi-raikkonen,4,2,74708
fernando-alonso,4,3,75564
mark-webber,4,4,75708
robert-kubica,4,5,75911
nick-heidfeld,4,6,76132
lewis-hamilton,4,7,76270
jarno-trulli,4,8,76150
nico-rosberg,4,9,75737
david-coulthard,4,10,75899
rubens-barrichello,4,11,76439
sebastian-vettel,4,12,76522
takuma-sato,4,13,76975
jenson-button,4,14,77371
kazuki-nakajima,4,15,76995
anthony-davidson,4,16,77065
ralf-schumacher,4,17,76790
adrian-sutil,4,18,77623
vitantonio-liuzzi,4,19,78135
heikki-kovalainen,4,20,77405
felipe-massa,5,1,74675
kimi-raikkonen,5,2,74165
fernando-alonso,5,3,75212
mark-webber,5,4,75558
robert-kubica,5,5,75515
nick-heidfeld,5,6,75467
lewis-hamilton,5,7,75645
jarno-trulli,5,8,75705
nico-rosberg,5,9,75814
david-coulthard,5,10,75637
rubens-barrichello,5,11,76530
sebastian-vettel,5,12,76366
takuma-sato,5,13,77284
jenson-button,5,14,77218
kazuki-nakajima,5,15,77307
anthony-davidson,5,16,76859
ralf-schumacher,5,17,77258
adrian-sutil,5,18,78563
vitantonio-liuzzi,5,19,77056
heikki-kovalainen,5,20,75965
felipe-massa,6,1,74453
kimi-raikkonen,6,2,74565
fernando-alonso,6,3,75158
mark-webber,6,4,75732
robert-kubica,6,5,75619
nick-heidfeld,6,6,75916
lewis-hamilton,6,7,75583
jarno-trulli,6,8,75594
nico-rosberg,6,9,75696
david-coulthard,6,10,75817
rubens-barrichello,6,11,76591
sebastian-vettel,6,12,76266
takuma-sato,6,13,77070
jenson-button,6,14,76795
kazuki-nakajima,6,15,76833
anthony-davidson,6,16,76798
ralf-schumacher,6,17,76640
adrian-sutil,6,18,76866
vitantonio-liuzzi,6,19,77063
heikki-kovalainen,6,20,76002
felipe-massa,7,1,73966
kimi-raikkonen,7,2,74271
fernando-alonso,7,3,74818
mark-webber,7,4,75694
robert-kubica,7,5,75550
lewis-hamilton,7,6,75452
nick-heidfeld,7,7,76969
jarno-trulli,7,8,76150
nico-rosberg,7,9,75798
david-coulthard,7,10,75835
rubens-barrichello,7,11,76383
sebastian-vettel,7,12,77148
takuma-sato,7,13,76754
jenson-button,7,14,76820
kazuki-nakajima,7,15,76580
anthony-davidson,7,16,77122
ralf-schumacher,7,17,76558
adrian-sutil,7,18,78615
vitantonio-liuzzi,7,19,77214
heikki-kovalainen,7,20,76484
felipe-massa,8,1,74074
kimi-raikkonen,8,2,74265
fernando-alonso,8,3,74806
robert-kubica,8,4,74921
mark-webber,8,5,76944
nick-heidfeld,8,6,75224
jarno-trulli,8,7,75570
nico-rosberg,8,8,75624
david-coulthard,8,9,75836
rubens-barrichello,8,10,76934
sebastian-vettel,8,11,76507
takuma-sato,8,12,76823
jenson-button,8,13,76809
kazuki-nakajima,8,14,77351
anthony-davidson,8,15,76616
ralf-schumacher,8,16,76790
adrian-sutil,8,17,76669
lewis-hamilton,8,18,103762
vitantonio-liuzzi,8,19,77016
heikki-kovalainen,8,20,75885
felipe-massa,9,1,73909
kimi-raikkonen,9,2,74159
fernando-alonso,9,3,74949
robert-kubica,9,4,74769
mark-webber,9,5,75433
nick-heidfeld,9,6,75170
jarno-trulli,9,7,75533
nico-rosberg,9,8,75510
david-coulthard,9,9,75914
sebastian-vettel,9,10,76601
takuma-sato,9,11,76706
jenson-button,9,12,76430
rubens-barrichello,9,13,81316
kazuki-nakajima,9,14,76679
anthony-davidson,9,15,76867
ralf-schumacher,9,16,76563
adrian-sutil,9,17,76094
lewis-hamilton,9,18,74379
vitantonio-liuzzi,9,19,77205
heikki-kovalainen,9,20,76194
felipe-massa,10,1,73969
kimi-raikkonen,10,2,74140
fernando-alonso,10,3,74596
robert-kubica,10,4,74677
mark-webber,10,5,75271
nick-heidfeld,10,6,75041
jarno-trulli,10,7,75103
nico-rosberg,10,8,75221
david-coulthard,10,9,75439
sebastian-vettel,10,10,75392
takuma-sato,10,11,76599
jenson-button,10,12,76577
kazuki-nakajima,10,13,76435
anthony-davidson,10,14,76497
