driver_id,lap,position,time_ms
lewis-hamilton,1,1,118693
daniil-kvyat,1,2,120099
daniel-ricciardo,1,3,120885
nico-rosberg,1,4,121650
sergio-perez,1,5,122597
nico-hulkenberg,1,6,123070
sebastian-vettel,1,7,123711
max-verstappen,1,8,124666
jenson-button,1,9,125223
kimi-raikkonen,1,10,125860
carlos-sainz-jr,1,11,126764
marcus-ericsson,1,12,129892
valtteri-bottas,1,13,130102
felipe-nasr,1,14,130259
felipe-massa,1,15,130686
pastor-maldonado,1,16,131422
romain-grosjean,1,17,158246
alexander-rossi,1,18,170794
fernando-alonso,1,19,171512
will-stevens,1,20,182097
lewis-hamilton,2,1,117277
daniil-kvyat,2,2,117138
daniel-ricciardo,2,3,117405
nico-rosberg,2,4,118716
sergio-perez,2,5,119262
nico-hulkenberg,2,6,119626
sebastian-vettel,2,7,119397
max-verstappen,2,8,119138
kimi-raikkonen,2,9,119110
carlos-sainz-jr,2,10,119329
jenson-button,2,11,122039
marcus-ericsson,2,12,120762
felipe-massa,2,13,120816
pastor-maldonado,2,14,123586
felipe-nasr,2,15,129911
romain-grosjean,2,16,144581
valtteri-bottas,2,17,185741
fernando-alonso,2,18,147194
alexander-rossi,2,19,156804
lewis-hamilton,3,1,117404
daniil-kvyat,3,2,116868
daniel-ricciardo,3,3,117050
nico-rosberg,3,4,117464
sergio-perez,3,5,118828
nico-hulkenberg,3,6,118977
sebastian-vettel,3,7,119059
max-verstappen,3,8,119055
kimi-raikkonen,3,9,118623
carlos-sainz-jr,3,10,118685
jenson-button,3,11,120417
marcus-ericsson,3,12,119439
felipe-massa,3,13,119395
pastor-maldonado,3,14,119755
romain-grosjean,3,15,120639
fernando-alonso,3,16,120392
felipe-nasr,3,17,182021
alexander-rossi,3,18,122889
valtteri-bottas,3,19,151939
lewis-hamilton,4,1,118083
daniil-kvyat,4,2,117703
daniel-ricciardo,4,3,117662
nico-rosberg,4,4,118208
sergio-perez,4,5,119464
sebastian-vettel,4,6,119501
nico-hulkenberg,4,7,120810
max-verstappen,4,8,119800
kimi-raikkonen,4,9,119747
carlos-sainz-jr,4,10,119158
jenson-button,4,11,120864
marcus-ericsson,4,12,119411
felipe-massa,4,13,120267
pastor-maldonado,4,14,120182
romain-grosjean,4,15,121740
fernando-alonso,4,16,120527
alexander-rossi,4,17,123556
felipe-nasr,4,18,143857
valtteri-bottas,4,19,166130
lewis-hamilton,5,1,125181
daniil-kvyat,5,2,126246
daniel-ricciardo,5,3,128542
nico-rosberg,5,4,127601
sergio-perez,5,5,126584
sebastian-vettel,5,6,127337
max-verstappen,5,7,127565
kimi-raikkonen,5,8,129938
carlos-sainz-jr,5,9,130135
nico-hulkenberg,5,10,132388
jenson-button,5,11,128898
marcus-ericsson,5,12,129038
felipe-massa,5,13,129816
pastor-maldonado,5,14,128670
romain-grosjean,5,15,136573
fernando-alonso,5,16,135149
alexander-rossi,5,17,137513
felipe-nasr,5,18,139430
valtteri-bottas,5,19,154823
lewis-hamilton,6,1,137859
daniil-kvyat,6,2,137606
daniel-ricciardo,6,3,136874
nico-rosberg,6,4,135522
sergio-perez,6,5,135905
sebastian-vettel,6,6,136291
max-verstappen,6,7,137508
kimi-raikkonen,6,8,136031
carlos-sainz-jr,6,9,136102
nico-hulkenberg,6,10,136622
jenson-button,6,11,137164
marcus-ericsson,6,12,136814
felipe-massa,6,13,138061
pastor-maldonado,6,14,137241
romain-grosjean,6,15,138109
fernando-alonso,6,16,137549
alexander-rossi,6,17,137917
felipe-nasr,6,18,137755
lewis-hamilton,7,1,137016
daniil-kvyat,7,2,136748
daniel-ricciardo,7,3,134933
nico-rosberg,7,4,135082
sergio-perez,7,5,138417
sebastian-vettel,7,6,139073
max-verstappen,7,7,137854
kimi-raikkonen,7,8,138314
carlos-sainz-jr,7,9,138227
nico-hulkenberg,7,10,137231
jenson-button,7,11,135948
marcus-ericsson,7,12,136480
felipe-massa,7,13,136212
pastor-maldonado,7,14,138771
romain-grosjean,7,15,132753
fernando-alonso,7,16,127811
alexander-rossi,7,17,128217
felipe-nasr,7,18,124048
lewis-hamilton,8,1,124793
nico-rosberg,8,2,122836
daniil-kvyat,8,3,125256
