driver_id,lap,position,time_ms
lando-norris,1,1,84735
charles-leclerc,1,2,86403
lewis-hamilton,1,3,87187
max-verstappen,1,4,87817
george-russell,1,5,88429
oliver-bearman,1,6,88984
kimi-antonelli,1,7,89572
yuki-tsunoda,1,8,90188
oscar-piastri,1,9,90649
esteban-ocon,1,10,91068
isack-hadjar,1,11,91619
carlos-sainz-jr,1,12,92118
gabriel-bortoleto,1,13,92601
liam-lawson,1,14,93774
pierre-gasly,1,15,94307
fernando-alonso,1,16,94649
nico-hulkenberg,1,17,94968
alexander-albon,1,18,95288
lance-stroll,1,19,98448
franco-colapinto,1,20,99953
lando-norris,2,1,83146
charles-leclerc,2,2,83141
lewis-hamilton,2,3,83366
max-verstappen,2,4,83412
george-russell,2,5,83407
oliver-bearman,2,6,83597
kimi-antonelli,2,7,83658
yuki-tsunoda,2,8,83838
oscar-piastri,2,9,83903
esteban-ocon,2,10,84048
isack-hadjar,2,11,84042
carlos-sainz-jr,2,12,84285
gabriel-bortoleto,2,13,84590
fernando-alonso,2,14,86255
pierre-gasly,2,15,87656
nico-hulkenberg,2,16,87267
alexander-albon,2,17,87272
lance-stroll,2,18,84968
liam-lawson,2,19,91076
franco-colapinto,2,20,85444
lando-norris,3,1,82588
charles-leclerc,3,2,82825
lewis-hamilton,3,3,82793
max-verstappen,3,4,82702
george-russell,3,5,82933
oliver-bearman,3,6,82921
kimi-antonelli,3,7,83002
yuki-tsunoda,3,8,83059
oscar-piastri,3,9,82909
esteban-ocon,3,10,82965
isack-hadjar,3,11,83153
carlos-sainz-jr,3,12,83406
gabriel-bortoleto,3,13,84117
fernando-alonso,3,14,83111
pierre-gasly,3,15,84280
alexander-albon,3,16,84528
lance-stroll,3,17,84774
nico-hulkenberg,3,18,86868
franco-colapinto,3,19,84900
liam-lawson,3,20,118457
lando-norris,4,1,82450
charles-leclerc,4,2,82476
lewis-hamilton,4,3,82546
max-verstappen,4,4,82787
george-russell,4,5,82822
oliver-bearman,4,6,83010
kimi-antonelli,4,7,83019
yuki-tsunoda,4,8,83096
oscar-piastri,4,9,83219
esteban-ocon,4,10,83270
isack-hadjar,4,11,83180
carlos-sainz-jr,4,12,83322
gabriel-bortoleto,4,13,83455
fernando-alonso,4,14,82965
pierre-gasly,4,15,83831
alexander-albon,4,16,83640
lance-stroll,4,17,83516
nico-hulkenberg,4,18,83372
franco-colapinto,4,19,84568
liam-lawson,4,20,85124
lando-norris,5,1,82404
charles-leclerc,5,2,82622
lewis-hamilton,5,3,82781
max-verstappen,5,4,82538
george-russell,5,5,82622
oliver-bearman,5,6,82696
kimi-antonelli,5,7,82774
