driver_id,lap,position,time_ms
max-verstappen,1,1,87159
lando-norris,1,2,87430
oscar-piastri,1,3,87992
charles-leclerc,1,4,88280
george-russell,1,5,88907
fernando-alonso,1,6,89645
gabriel-bortoleto,1,7,90149
lewis-hamilton,1,8,90490
yuki-tsunoda,1,9,91278
kimi-antonelli,1,10,91686
oliver-bearman,1,11,91914
carlos-sainz-jr,1,12,92424
alexander-albon,1,13,92851
esteban-ocon,1,14,93184
liam-lawson,1,15,93554
lance-stroll,1,16,93936
franco-colapinto,1,17,94322
isack-hadjar,1,18,94878
pierre-gasly,1,19,95676
lando-norris,2,1,83889
max-verstappen,2,2,84859
charles-leclerc,2,3,85178
oscar-piastri,2,4,85759
george-russell,2,5,85309
gabriel-bortoleto,2,6,84823
fernando-alonso,2,7,85926
lewis-hamilton,2,8,85502
yuki-tsunoda,2,9,85349
kimi-antonelli,2,10,85453
oliver-bearman,2,11,85671
carlos-sainz-jr,2,12,85628
alexander-albon,2,13,85762
esteban-ocon,2,14,85897
liam-lawson,2,15,86251
lance-stroll,2,16,86506
franco-colapinto,2,17,86775
isack-hadjar,2,18,86732
pierre-gasly,2,19,86563
lando-norris,3,1,83674
max-verstappen,3,2,83512
charles-leclerc,3,3,84965
oscar-piastri,3,4,85117
george-russell,3,5,85346
gabriel-bortoleto,3,6,85354
fernando-alonso,3,7,85403
lewis-hamilton,3,8,85486
yuki-tsunoda,3,9,85526
kimi-antonelli,3,10,85461
oliver-bearman,3,11,85420
carlos-sainz-jr,3,12,85414
alexander-albon,3,13,85238
esteban-ocon,3,14,85155
liam-lawson,3,15,84942
lance-stroll,3,16,85064
franco-colapinto,3,17,85346
isack-hadjar,3,18,85467
pierre-gasly,3,19,85506
max-verstappen,4,1,83262
lando-norris,4,2,84819
charles-leclerc,4,3,84525
oscar-piastri,4,4,84567
george-russell,4,5,84513
gabriel-bortoleto,4,6,84744
fernando-alonso,4,7,84861
lewis-hamilton,4,8,84744
yuki-tsunoda,4,9,84871
kimi-antonelli,4,10,84841
oliver-bearman,4,11,84885
carlos-sainz-jr,4,12,85204
alexander-albon,4,13,85427
esteban-ocon,4,14,85435
liam-lawson,4,15,85404
lance-stroll,4,16,85209
franco-colapinto,4,17,85040
isack-hadjar,4,18,85218
pierre-gasly,4,19,85320
max-verstappen,5,1,83588
lando-norris,5,2,84238
charles-leclerc,5,3,84441
oscar-piastri,5,4,84358
george-russell,5,5,84344
gabriel-bortoleto,5,6,84329
lewis-hamilton,5,7,83942
fernando-alonso,5,8,85129
yuki-tsunoda,5,9,84594
kimi-antonelli,5,10,84650
oliver-bearman,5,11,84829
carlos-sainz-jr,5,12,84727
alexander-albon,5,13,84598
esteban-ocon,5,14,84685
liam-lawson,5,15,84828
lance-stroll,5,16,84915
franco-colapinto,5,17,84945
isack-hadjar,5,18,84887
pierre-gasly,5,19,85991
max-verstappen,6,1,83576
lando-norris,6,2,83887
oscar-piastri,6,3,83679
charles-leclerc,6,4,84858
george-russell,6,5,84457
gabriel-bortoleto,6,6,84602
lewis-hamilton,6,7,84175
fernando-alonso,6,8,84196
yuki-tsunoda,6,9,84897
kimi-antonelli,6,10,85080
oliver-bearman,6,11,84745
carlos-sainz-jr,6,12,84704
alexander-albon,6,13,84743
esteban-ocon,6,14,84650
liam-lawson,6,15,84656
lance-stroll,6,16,84813
franco-colapinto,6,17,84944
isack-hadjar,6,18,84924
pierre-gasly,6,19,84987
max-verstappen,7,1,83310
lando-norris,7,2,83538
oscar-piastri,7,3,83738
charles-leclerc,7,4,83974
george-russell,7,5,83940
lewis-hamilton,7,6,84057
gabriel-bortoleto,7,7,85041
fernando-alonso,7,8,84623
yuki-tsunoda,7,9,84656
kimi-antonelli,7,10,84501
oliver-bearman,7,11,84625
carlos-sainz-jr,7,12,84676
alexander-albon,7,13,84736
esteban-ocon,7,14,84850
liam-lawson,7,15,84850
lance-stroll,7,16,84678
franco-colapinto,7,17,84886
isack-hadjar,7,18,84606
pierre-gasly,7,19,84772
max-verstappen,8,1,83139
lando-norris,8,2,83518
oscar-piastri,8,3,83949
charles-leclerc,8,4,84041
george-russell,8,5,83880
lewis-hamilton,8,6,84646
gabriel-bortoleto,8,7,84729
fernando-alonso,8,8,84724
yuki-tsunoda,8,9,84453
kimi-antonelli,8,10,84398
oliver-bearman,8,11,84494
carlos-sainz-jr,8,12,84704
alexander-albon,8,13,84553
esteban-ocon,8,14,84608
liam-lawson,8,15,84725
lance-stroll,8,16,84835
franco-colapinto,8,17,85104
isack-hadjar,8,18,85728
pierre-gasly,8,19,85158
max-verstappen,9,1,83101
lando-norris,9,2,83477
oscar-piastri,9,3,83685
charles-leclerc,9,4,84052
george-russell,9,5,84068
lewis-hamilton,9,6,83894
gabriel-bortoleto,9,7,84431
fernando-alonso,9,8,84485
yuki-tsunoda,9,9,84530
kimi-antonelli,9,10,84566
oliver-bearman,9,11,84520
carlos-sainz-jr,9,12,84389
alexander-albon,9,13,84647
esteban-ocon,9,14,84657
lance-stroll,9,15,84541
franco-colapinto,9,16,84816
isack-hadjar,9,17,84167
liam-lawson,9,18,88824
pierre-gasly,9,19,84868
max-verstappen,10,1,83088
lando-norris,10,2,83416
oscar-piastri,10,3,83461
charles-leclerc,10,4,84140
george-russell,10,5,84347
lewis-hamilton,10,6,83824
gabriel-bortoleto,10,7,84517
fernando-alonso,10,8,84506
yuki-tsunoda,10,9,84449
kimi-antonelli,10,10,84571
oliver-bearman,10,11,84534
carlos-sainz-jr,10,12,84483
alexander-albon,10,13,84453
