driver_id,lap,position,time_ms
lewis-hamilton,1,1,91686
max-verstappen,1,2,92800
sergio-perez,1,3,93756
carlos-sainz-jr,1,4,94819
lando-norris,1,5,95658
charles-leclerc,1,6,96143
yuki-tsunoda,1,7,96600
valtteri-bottas,1,8,97280
esteban-ocon,1,9,97772
daniel-ricciardo,1,10,98267
fernando-alonso,1,11,98679
pierre-gasly,1,12,99330
antonio-giovinazzi,1,13,99822
lance-stroll,1,14,100334
sebastian-vettel,1,15,100689
nicholas-latifi,1,16,101174
kimi-raikkonen,1,17,101610
mick-schumacher,1,18,102098
george-russell,1,19,102644
lewis-hamilton,2,1,88791
max-verstappen,2,2,89103
sergio-perez,2,3,89507
carlos-sainz-jr,2,4,90325
lando-norris,2,5,90963
charles-leclerc,2,6,91140
yuki-tsunoda,2,7,91494
valtteri-bottas,2,8,91738
esteban-ocon,2,9,92085
daniel-ricciardo,2,10,92138
fernando-alonso,2,11,92422
pierre-gasly,2,12,92814
antonio-giovinazzi,2,13,93170
lance-stroll,2,14,93222
sebastian-vettel,2,15,93380
kimi-raikkonen,2,16,93319
nicholas-latifi,2,17,94545
mick-schumacher,2,18,94049
george-russell,2,19,94186
lewis-hamilton,3,1,88587
max-verstappen,3,2,88827
sergio-perez,3,3,89273
carlos-sainz-jr,3,4,90155
lando-norris,3,5,90765
charles-leclerc,3,6,90910
yuki-tsunoda,3,7,90811
valtteri-bottas,3,8,90683
esteban-ocon,3,9,90852
daniel-ricciardo,3,10,91096
fernando-alonso,3,11,91511
pierre-gasly,3,12,91533
antonio-giovinazzi,3,13,91837
lance-stroll,3,14,91943
sebastian-vettel,3,15,91953
kimi-raikkonen,3,16,91945
nicholas-latifi,3,17,93236
mick-schumacher,3,18,93612
george-russell,3,19,93882
lewis-hamilton,4,1,88789
max-verstappen,4,2,89026
sergio-perez,4,3,88902
carlos-sainz-jr,4,4,90356
lando-norris,4,5,90355
charles-leclerc,4,6,90509
yuki-tsunoda,4,7,90654
valtteri-bottas,4,8,90997
esteban-ocon,4,9,91193
daniel-ricciardo,4,10,91260
fernando-alonso,4,11,91321
pierre-gasly,4,12,91439
antonio-giovinazzi,4,13,91553
lance-stroll,4,14,91871
sebastian-vettel,4,15,92027
kimi-raikkonen,4,16,92230
nicholas-latifi,4,17,92304
mick-schumacher,4,18,92407
george-russell,4,19,92609
lewis-hamilton,5,1,88630
max-verstappen,5,2,88718
sergio-perez,5,3,89249
carlos-sainz-jr,5,4,90387
lando-norris,5,5,90501
charles-leclerc,5,6,90630
yuki-tsunoda,5,7,90823
valtteri-bottas,5,8,90644
esteban-ocon,5,9,90854
daniel-ricciardo,5,10,91060
fernando-alonso,5,11,91339
pierre-gasly,5,12,91367
antonio-giovinazzi,5,13,91597
sebastian-vettel,5,14,91230
lance-stroll,5,15,93084
