driver_id,lap,position,time_ms
lando-norris,1,1,86181
kimi-antonelli,1,2,87340
george-russell,1,3,87965
lewis-hamilton,1,4,88522
max-verstappen,1,5,89924
charles-leclerc,1,6,90453
isack-hadjar,1,7,91557
franco-colapinto,1,8,92675
liam-lawson,1,9,93222
nico-hulkenberg,1,10,93863
oliver-bearman,1,11,95294
pierre-gasly,1,12,95442
gabriel-bortoleto,1,13,95549
fernando-alonso,1,14,96126
esteban-ocon,1,15,96762
carlos-sainz-jr,1,16,98114
sergio-perez,1,17,98381
valtteri-bottas,1,18,98731
alexander-albon,1,19,99163
lance-stroll,1,20,101845
oscar-piastri,1,21,105524
kimi-antonelli,2,1,81447
george-russell,2,2,80925
lewis-hamilton,2,3,80670
max-verstappen,2,4,80276
charles-leclerc,2,5,80351
isack-hadjar,2,6,80676
franco-colapinto,2,7,82225
liam-lawson,2,8,82682
oliver-bearman,2,9,83857
fernando-alonso,2,10,83708
pierre-gasly,2,11,86222
esteban-ocon,2,12,85696
lando-norris,2,13,97774
alexander-albon,2,14,85514
valtteri-bottas,2,15,87677
lance-stroll,2,16,85078
oscar-piastri,2,17,84619
nico-hulkenberg,2,18,103067
carlos-sainz-jr,2,19,102459
gabriel-bortoleto,2,20,107354
sergio-perez,2,21,105019
kimi-antonelli,3,1,78974
george-russell,3,2,79420
lewis-hamilton,3,3,79708
max-verstappen,3,4,79617
charles-leclerc,3,5,79524
isack-hadjar,3,6,79281
franco-colapinto,3,7,80994
liam-lawson,3,8,81320
oliver-bearman,3,9,81748
fernando-alonso,3,10,81584
pierre-gasly,3,11,80561
esteban-ocon,3,12,81685
alexander-albon,3,13,82804
lando-norris,3,14,84075
lance-stroll,3,15,84513
oscar-piastri,3,16,81819
nico-hulkenberg,3,17,85251
carlos-sainz-jr,3,18,86386
gabriel-bortoleto,3,19,87141
sergio-perez,3,20,87118
valtteri-bottas,3,21,107804
kimi-antonelli,4,1,77974
george-russell,4,2,77945
lewis-hamilton,4,3,77993
max-verstappen,4,4,77834
charles-leclerc,4,5,78636
isack-hadjar,4,6,78960
franco-colapinto,4,7,80043
liam-lawson,4,8,80125
oliver-bearman,4,9,81581
fernando-alonso,4,10,81632
pierre-gasly,4,11,80937
esteban-ocon,4,12,81625
alexander-albon,4,13,80367
lando-norris,4,14,81170
oscar-piastri,4,15,80774
lance-stroll,4,16,82518
nico-hulkenberg,4,17,81051
carlos-sainz-jr,4,18,79821
gabriel-bortoleto,4,19,81219
sergio-perez,4,20,81608
valtteri-bottas,4,21,86794
kimi-antonelli,5,1,77058
george-russell,5,2,77034
lewis-hamilton,5,3,77455
max-verstappen,5,4,77221
charles-leclerc,5,5,77808
isack-hadjar,5,6,77913
franco-colapinto,5,7,78976
liam-lawson,5,8,79498
oliver-bearman,5,9,80063
fernando-alonso,5,10,80381
pierre-gasly,5,11,80946
esteban-ocon,5,12,80708
alexander-albon,5,13,79059
lando-norris,5,14,78603
oscar-piastri,5,15,79266
lance-stroll,5,16,81863
nico-hulkenberg,5,17,79925
carlos-sainz-jr,5,18,78605
gabriel-bortoleto,5,19,79840
sergio-perez,5,20,80101
valtteri-bottas,5,21,82238
george-russell,6,1,76365
kimi-antonelli,6,2,77710
lewis-hamilton,6,3,77014
max-verstappen,6,4,77206
charles-leclerc,6,5,77344
isack-hadjar,6,6,77838
franco-colapinto,6,7,78865
liam-lawson,6,8,78870
oliver-bearman,6,9,79321
pierre-gasly,6,10,79779
fernando-alonso,6,11,80942
alexander-albon,6,12,79533
esteban-ocon,6,13,80625
lando-norris,6,14,79343
oscar-piastri,6,15,77969
lance-stroll,6,16,80837
carlos-sainz-jr,6,17,78184
nico-hulkenberg,6,18,81876
gabriel-bortoleto,6,19,79308
sergio-perez,6,20,79057
valtteri-bottas,6,21,81040
george-russell,7,1,76584
kimi-antonelli,7,2,76873
lewis-hamilton,7,3,76982
max-verstappen,7,4,76674
charles-leclerc,7,5,77190
isack-hadjar,7,6,77164
franco-colapinto,7,7,78543
liam-lawson,7,8,78744
oliver-bearman,7,9,79630
pierre-gasly,7,10,79013
fernando-alonso,7,11,79951
alexander-albon,7,12,78638
lando-norris,7,13,78079
oscar-piastri,7,14,77405
esteban-ocon,7,15,83526
lance-stroll,7,16,80901
carlos-sainz-jr,7,17,78136
nico-hulkenberg,7,18,78523
gabriel-bortoleto,7,19,78545
sergio-perez,7,20,78721
valtteri-bottas,7,21,80289
george-russell,8,1,76105
kimi-antonelli,8,2,76047
lewis-hamilton,8,3,76661
max-verstappen,8,4,76576
charles-leclerc,8,5,76639
isack-hadjar,8,6,76882
franco-colapinto,8,7,78287
liam-lawson,8,8,78146
oliver-bearman,8,9,78890
pierre-gasly,8,10,78469
lando-norris,8,11,78027
alexander-albon,8,12,79217
fernando-alonso,8,13,80619
oscar-piastri,8,14,77763
esteban-ocon,8,15,79653
carlos-sainz-jr,8,16,77973
lance-stroll,8,17,83593
nico-hulkenberg,8,18,78096
gabriel-bortoleto,8,19,78516
sergio-perez,8,20,78712
valtteri-bottas,8,21,79925
george-russell,9,1,75796
kimi-antonelli,9,2,75848
max-verstappen,9,3,76804
lewis-hamilton,9,4,77920
charles-leclerc,9,5,76479
isack-hadjar,9,6,76898
franco-colapinto,9,7,78308
liam-lawson,9,8,78318
oliver-bearman,9,9,78093
pierre-gasly,9,10,77916
lando-norris,9,11,77106
alexander-albon,9,12,77641
oscar-piastri,9,13,77857
fernando-alonso,9,14,79708
esteban-ocon,9,15,79102
carlos-sainz-jr,9,16,77596
nico-hulkenberg,9,17,79186
lance-stroll,9,18,80904
gabriel-bortoleto,9,19,78353
sergio-perez,9,20,79086
valtteri-bottas,9,21,99439
george-russell,10,1,75778
kimi-antonelli,10,2,75740
max-verstappen,10,3,76459
lewis-hamilton,10,4,76420
charles-leclerc,10,5,76469
isack-hadjar,10,6,76362
franco-colapinto,10,7,78004
liam-lawson,10,8,78168
oliver-bearman,10,9,77929
pierre-gasly,10,10,77790
lando-norris,10,11,77226
alexander-albon,10,12,77496
oscar-piastri,10,13,77837
fernando-alonso,10,14,79635
esteban-ocon,10,15,78505
carlos-sainz-jr,10,16,77368
nico-hulkenberg,10,17,78341
lance-stroll,10,18,80266
gabriel-bortoleto,10,19,77931
sergio-perez,10,20,78497
valtteri-bottas,10,21,86030
george-russell,11,1,75572
kimi-antonelli,11,2,75630
max-verstappen,11,3,76497
lewis-hamilton,11,4,76463
charles-leclerc,11,5,76227
isack-hadjar,11,6,76222
franco-colapinto,11,7,78217
liam-lawson,11,8,78858
lando-norris,11,9,77933
pierre-gasly,11,10,78575
oliver-bearman,11,11,79752
alexander-albon,11,12,77221
oscar-piastri,11,13,76989
fernando-alonso,11,14,79737
esteban-ocon,11,15,79001
carlos-sainz-jr,11,16,77454
nico-hulkenberg,11,17,78001
gabriel-bortoleto,11,18,78468
lance-stroll,11,19,80574
sergio-perez,11,20,78563
valtteri-bottas,11,21,79917
george-russell,12,1,76804
kimi-antonelli,12,2,75916
max-verstappen,12,3,76352
lewis-hamilton,12,4,76227
charles-leclerc,12,5,76218
isack-hadjar,12,6,76662
franco-colapinto,12,7,77702
liam-lawson,12,8,78184
lando-norris,12,9,76868
pierre-gasly,12,10,79019
oliver-bearman,12,11,80302
fernando-alonso,12,12,80134
esteban-ocon,12,13,79613
carlos-sainz-jr,12,14,78394
nico-hulkenberg,12,15,77988
gabriel-bortoleto,12,16,78445
lance-stroll,12,17,80133
sergio-perez,12,18,78687
oscar-piastri,12,19,109686
valtteri-bottas,12,20,82238
george-russell,13,1,77341
