driver_id,lap,position,time_ms
mika-hakkinen,1,1,104317
michael-schumacher,1,2,105253
olivier-panis,1,3,107626
eddie-irvine,1,4,108561
david-coulthard,1,5,108892
heinz-harald-frentzen,1,6,109820
ralf-schumacher,1,7,110703
jean-alesi,1,8,112139
jarno-trulli,1,9,113095
johnny-herbert,1,10,113463
jacques-villeneuve,1,11,114032
alexander-wurz,1,12,115186
rubens-barrichello,1,13,115788
damon-hill,1,14,116575
pedro-diniz,1,15,117831
giancarlo-fisichella,1,16,118117
ricardo-zonta,1,17,118801
marc-gene,1,18,119408
pedro-de-la-rosa,1,19,119912
toranosuke-takagi,1,20,120623
luca-badoer,1,21,121172
mika-hakkinen,2,1,101952
michael-schumacher,2,2,102338
olivier-panis,2,3,103470
eddie-irvine,2,4,103802
david-coulthard,2,5,104023
heinz-harald-frentzen,2,6,104218
ralf-schumacher,2,7,104171
jean-alesi,2,8,104452
jarno-trulli,2,9,105310
johnny-herbert,2,10,105269
jacques-villeneuve,2,11,105591
alexander-wurz,2,12,105193
rubens-barrichello,2,13,105202
damon-hill,2,14,105636
pedro-diniz,2,15,106683
giancarlo-fisichella,2,16,106657
ricardo-zonta,2,17,106685
marc-gene,2,18,107010
pedro-de-la-rosa,2,19,107261
toranosuke-takagi,2,20,107129
luca-badoer,2,21,107713
mika-hakkinen,3,1,101693
michael-schumacher,3,2,102117
olivier-panis,3,3,103290
eddie-irvine,3,4,103344
david-coulthard,3,5,103564
heinz-harald-frentzen,3,6,103965
ralf-schumacher,3,7,104009
jean-alesi,3,8,103669
jarno-trulli,3,9,104304
johnny-herbert,3,10,104471
jacques-villeneuve,3,11,104636
alexander-wurz,3,12,104704
rubens-barrichello,3,13,105376
damon-hill,3,14,105004
pedro-diniz,3,15,106026
giancarlo-fisichella,3,16,106064
ricardo-zonta,3,17,106948
marc-gene,3,18,106739
pedro-de-la-rosa,3,19,106850
toranosuke-takagi,3,20,107019
luca-badoer,3,21,106803
mika-hakkinen,4,1,101671
michael-schumacher,4,2,102613
olivier-panis,4,3,103188
eddie-irvine,4,4,103783
david-coulthard,4,5,103702
heinz-harald-frentzen,4,6,104002
ralf-schumacher,4,7,104209
jean-alesi,4,8,104033
johnny-herbert,4,9,103977
jacques-villeneuve,4,10,104272
alexander-wurz,4,11,104354
rubens-barrichello,4,12,105041
damon-hill,4,13,105288
pedro-diniz,4,14,105315
ricardo-zonta,4,15,106541
marc-gene,4,16,106792
pedro-de-la-rosa,4,17,106709
toranosuke-takagi,4,18,107179
luca-badoer,4,19,107402
giancarlo-fisichella,4,20,114092
mika-hakkinen,5,1,101648
michael-schumacher,5,2,102344
olivier-panis,5,3,103448
eddie-irvine,5,4,103741
david-coulthard,5,5,103684
heinz-harald-frentzen,5,6,103542
ralf-schumacher,5,7,104005
jean-alesi,5,8,104026
johnny-herbert,5,9,103706
jacques-villeneuve,5,10,104400
alexander-wurz,5,11,104284
rubens-barrichello,5,12,104980
damon-hill,5,13,104672
pedro-diniz,5,14,105432
ricardo-zonta,5,15,105518
marc-gene,5,16,106095
pedro-de-la-rosa,5,17,106177
toranosuke-takagi,5,18,106429
luca-badoer,5,19,106411
giancarlo-fisichella,5,20,104888
mika-hakkinen,6,1,102034
michael-schumacher,6,2,102681
olivier-panis,6,3,103611
eddie-irvine,6,4,103860
david-coulthard,6,5,103815
heinz-harald-frentzen,6,6,103735
ralf-schumacher,6,7,104046
jean-alesi,6,8,104576
johnny-herbert,6,9,103984
jacques-villeneuve,6,10,103898
alexander-wurz,6,11,104038
rubens-barrichello,6,12,104188
damon-hill,6,13,104855
pedro-diniz,6,14,105096
ricardo-zonta,6,15,105851
marc-gene,6,16,105943
pedro-de-la-rosa,6,17,106301
toranosuke-takagi,6,18,106578
giancarlo-fisichella,6,19,107047
luca-badoer,6,20,107981
mika-hakkinen,7,1,101625
michael-schumacher,7,2,102223
olivier-panis,7,3,103568
eddie-irvine,7,4,103751
david-coulthard,7,5,103865
heinz-harald-frentzen,7,6,103693
ralf-schumacher,7,7,104343
jean-alesi,7,8,104227
johnny-herbert,7,9,103886
jacques-villeneuve,7,10,104265
alexander-wurz,7,11,104140
rubens-barrichello,7,12,104578
damon-hill,7,13,104339
pedro-diniz,7,14,105218
ricardo-zonta,7,15,105555
marc-gene,7,16,105817
pedro-de-la-rosa,7,17,105794
toranosuke-takagi,7,18,106544
giancarlo-fisichella,7,19,104964
luca-badoer,7,20,106995
mika-hakkinen,8,1,102104
michael-schumacher,8,2,102429
olivier-panis,8,3,103782
eddie-irvine,8,4,103794
david-coulthard,8,5,103837
heinz-harald-frentzen,8,6,103822
ralf-schumacher,8,7,104144
jean-alesi,8,8,104100
johnny-herbert,8,9,104129
jacques-villeneuve,8,10,104223
alexander-wurz,8,11,104240
rubens-barrichello,8,12,104524
damon-hill,8,13,104273
pedro-diniz,8,14,104815
ricardo-zonta,8,15,105833
marc-gene,8,16,106095
pedro-de-la-rosa,8,17,106016
toranosuke-takagi,8,18,106807
giancarlo-fisichella,8,19,106759
luca-badoer,8,20,107651
mika-hakkinen,9,1,102030
michael-schumacher,9,2,102604
olivier-panis,9,3,103591
eddie-irvine,9,4,103977
david-coulthard,9,5,103976
heinz-harald-frentzen,9,6,103839
ralf-schumacher,9,7,104018
jean-alesi,9,8,104256
johnny-herbert,9,9,103950
jacques-villeneuve,9,10,104174
alexander-wurz,9,11,104156
rubens-barrichello,9,12,104371
damon-hill,9,13,104663
pedro-diniz,9,14,104711
ricardo-zonta,9,15,105387
marc-gene,9,16,105902
pedro-de-la-rosa,9,17,105907
toranosuke-takagi,9,18,106817
giancarlo-fisichella,9,19,109552
luca-badoer,9,20,107528
mika-hakkinen,10,1,102600
michael-schumacher,10,2,103057
olivier-panis,10,3,104417
eddie-irvine,10,4,104145
david-coulthard,10,5,104238
heinz-harald-frentzen,10,6,104317
ralf-schumacher,10,7,104495
jean-alesi,10,8,104864
johnny-herbert,10,9,104436
jacques-villeneuve,10,10,104010
alexander-wurz,10,11,104484
rubens-barrichello,10,12,104489
damon-hill,10,13,104825
pedro-diniz,10,14,105334
ricardo-zonta,10,15,105567
marc-gene,10,16,106136
pedro-de-la-rosa,10,17,106629
toranosuke-takagi,10,18,106827
giancarlo-fisichella,10,19,104786
luca-badoer,10,20,106847
mika-hakkinen,11,1,102265
michael-schumacher,11,2,102666
olivier-panis,11,3,103886
eddie-irvine,11,4,104012
david-coulthard,11,5,103723
heinz-harald-frentzen,11,6,104283
ralf-schumacher,11,7,104052
jean-alesi,11,8,104307
johnny-herbert,11,9,104283
jacques-villeneuve,11,10,104022
alexander-wurz,11,11,103963
rubens-barrichello,11,12,104100
damon-hill,11,13,105066
pedro-diniz,11,14,104771
ricardo-zonta,11,15,105431
marc-gene,11,16,105713
pedro-de-la-rosa,11,17,105900
toranosuke-takagi,11,18,107089
giancarlo-fisichella,11,19,106209
luca-badoer,11,20,106042
mika-hakkinen,12,1,102380
michael-schumacher,12,2,102667
olivier-panis,12,3,103921
eddie-irvine,12,4,104017
david-coulthard,12,5,104119
heinz-harald-frentzen,12,6,104446
ralf-schumacher,12,7,104184
jean-alesi,12,8,104000
johnny-herbert,12,9,104369
jacques-villeneuve,12,10,104469
alexander-wurz,12,11,104507
rubens-barrichello,12,12,103957
damon-hill,12,13,104399
pedro-diniz,12,14,104351
ricardo-zonta,12,15,105739
marc-gene,12,16,105580
pedro-de-la-rosa,12,17,106291
giancarlo-fisichella,12,18,104379
toranosuke-takagi,12,19,108035
luca-badoer,12,20,106551
mika-hakkinen,13,1,102462
michael-schumacher,13,2,102442
olivier-panis,13,3,104323
eddie-irvine,13,4,104101
david-coulthard,13,5,104329
heinz-harald-frentzen,13,6,104053
ralf-schumacher,13,7,104246
jean-alesi,13,8,104396
johnny-herbert,13,9,104184
jacques-villeneuve,13,10,104131
alexander-wurz,13,11,104182
rubens-barrichello,13,12,104506
damon-hill,13,13,104296
pedro-diniz,13,14,104521
ricardo-zonta,13,15,105988
marc-gene,13,16,105714
pedro-de-la-rosa,13,17,105803
giancarlo-fisichella,13,18,104411
toranosuke-takagi,13,19,106531
luca-badoer,13,20,111409
mika-hakkinen,14,1,102548
michael-schumacher,14,2,102707
olivier-panis,14,3,104289
eddie-irvine,14,4,104474
david-coulthard,14,5,104148
heinz-harald-frentzen,14,6,103984
ralf-schumacher,14,7,104029
jean-alesi,14,8,104801
johnny-herbert,14,9,104380
jacques-villeneuve,14,10,104384
alexander-wurz,14,11,104464
rubens-barrichello,14,12,104742
damon-hill,14,13,103939
pedro-diniz,14,14,105018
ricardo-zonta,14,15,105648
marc-gene,14,16,105741
pedro-de-la-rosa,14,17,106285
giancarlo-fisichella,14,18,104897
toranosuke-takagi,14,19,107750
luca-badoer,14,20,106652
mika-hakkinen,15,1,102594
michael-schumacher,15,2,102640
olivier-panis,15,3,103990
eddie-irvine,15,4,103911
david-coulthard,15,5,104174
heinz-harald-frentzen,15,6,104135
ralf-schumacher,15,7,103965
jean-alesi,15,8,104507
johnny-herbert,15,9,104964
jacques-villeneuve,15,10,104491
alexander-wurz,15,11,105827
rubens-barrichello,15,12,104286
pedro-diniz,15,13,105058
ricardo-zonta,15,14,106432
marc-gene,15,15,106085
pedro-de-la-rosa,15,16,106440
giancarlo-fisichella,15,17,105807
damon-hill,15,18,135530
toranosuke-takagi,15,19,107711
luca-badoer,15,20,106478
mika-hakkinen,16,1,102329
michael-schumacher,16,2,102937
olivier-panis,16,3,105850
eddie-irvine,16,4,104003
david-coulthard,16,5,103980
heinz-harald-frentzen,16,6,104072
ralf-schumacher,16,7,103765
jean-alesi,16,8,104641
johnny-herbert,16,9,104550
jacques-villeneuve,16,10,104498
rubens-barrichello,16,11,104273
pedro-diniz,16,12,104971
alexander-wurz,16,13,124442
ricardo-zonta,16,14,106832
marc-gene,16,15,106924
pedro-de-la-rosa,16,16,105914
giancarlo-fisichella,16,17,106497
toranosuke-takagi,16,18,107365
luca-badoer,16,19,105786
damon-hill,16,20,131138
mika-hakkinen,17,1,102048
michael-schumacher,17,2,102900
eddie-irvine,17,3,103809
david-coulthard,17,4,103891
heinz-harald-frentzen,17,5,103575
ralf-schumacher,17,6,103946
jean-alesi,17,7,104666
johnny-herbert,17,8,105619
jacques-villeneuve,17,9,106115
olivier-panis,17,10,122346
rubens-barrichello,17,11,105386
pedro-diniz,17,12,104953
alexander-wurz,17,13,104200
ricardo-zonta,17,14,105918
pedro-de-la-rosa,17,15,107243
toranosuke-takagi,17,16,107684
