driver_id,lap,position,time_ms
damon-hill,1,1,108057
gerhard-berger,1,2,108461
mika-hakkinen,1,3,109697
michael-schumacher,1,4,110319
eddie-irvine,1,5,111281
jacques-villeneuve,1,6,112023
martin-brundle,1,7,112724
rubens-barrichello,1,8,114381
heinz-harald-frentzen,1,9,114879
olivier-panis,1,10,115522
johnny-herbert,1,11,116717
pedro-diniz,1,12,117369
jos-verstappen,1,13,119877
mika-salo,1,14,120522
ukyo-katayama,1,15,120672
pedro-lamy,1,16,120997
david-coulthard,1,17,121040
ricardo-rosset,1,18,121972
damon-hill,2,1,105632
gerhard-berger,2,2,105792
mika-hakkinen,2,3,106342
michael-schumacher,2,4,106478
eddie-irvine,2,5,106962
jacques-villeneuve,2,6,106703
martin-brundle,2,7,106793
rubens-barrichello,2,8,107313
heinz-harald-frentzen,2,9,107698
olivier-panis,2,10,108363
johnny-herbert,2,11,108596
pedro-diniz,2,12,109332
jos-verstappen,2,13,108594
ukyo-katayama,2,14,110810
mika-salo,2,15,112084
pedro-lamy,2,16,112193
ricardo-rosset,2,17,112543
david-coulthard,2,18,134822
damon-hill,3,1,106518
gerhard-berger,3,2,107253
mika-hakkinen,3,3,106768
michael-schumacher,3,4,106870
eddie-irvine,3,5,106594
jacques-villeneuve,3,6,106621
martin-brundle,3,7,107044
rubens-barrichello,3,8,107166
heinz-harald-frentzen,3,9,107171
olivier-panis,3,10,107742
johnny-herbert,3,11,109105
pedro-diniz,3,12,108844
jos-verstappen,3,13,108971
ukyo-katayama,3,14,109034
mika-salo,3,15,109728
pedro-lamy,3,16,109886
ricardo-rosset,3,17,111225
david-coulthard,3,18,107031
damon-hill,4,1,106777
mika-hakkinen,4,2,108541
michael-schumacher,4,3,108298
eddie-irvine,4,4,107507
jacques-villeneuve,4,5,107499
martin-brundle,4,6,107070
gerhard-berger,4,7,112452
rubens-barrichello,4,8,107094
heinz-harald-frentzen,4,9,107539
olivier-panis,4,10,107514
johnny-herbert,4,11,108208
pedro-diniz,4,12,109627
jos-verstappen,4,13,109146
ukyo-katayama,4,14,108884
mika-salo,4,15,109429
pedro-lamy,4,16,109904
ricardo-rosset,4,17,110855
david-coulthard,4,18,106728
damon-hill,5,1,106402
mika-hakkinen,5,2,106684
michael-schumacher,5,3,106648
eddie-irvine,5,4,107084
jacques-villeneuve,5,5,107335
martin-brundle,5,6,107569
rubens-barrichello,5,7,107356
heinz-harald-frentzen,5,8,107028
olivier-panis,5,9,107810
johnny-herbert,5,10,107885
pedro-diniz,5,11,108495
jos-verstappen,5,12,109344
ukyo-katayama,5,13,108849
gerhard-berger,5,14,127164
mika-salo,5,15,110175
pedro-lamy,5,16,110412
ricardo-rosset,5,17,110923
david-coulthard,5,18,106424
damon-hill,6,1,106962
mika-hakkinen,6,2,106265
michael-schumacher,6,3,106621
eddie-irvine,6,4,106743
jacques-villeneuve,6,5,106658
martin-brundle,6,6,107159
rubens-barrichello,6,7,107598
heinz-harald-frentzen,6,8,107228
olivier-panis,6,9,107618
johnny-herbert,6,10,107846
pedro-diniz,6,11,108877
jos-verstappen,6,12,109263
gerhard-berger,6,13,106141
ukyo-katayama,6,14,109514
mika-salo,6,15,109859
pedro-lamy,6,16,109762
ricardo-rosset,6,17,110722
david-coulthard,6,18,106684
damon-hill,7,1,106496
mika-hakkinen,7,2,106414
michael-schumacher,7,3,106264
eddie-irvine,7,4,107207
jacques-villeneuve,7,5,106867
martin-brundle,7,6,107276
rubens-barrichello,7,7,107420
heinz-harald-frentzen,7,8,107425
olivier-panis,7,9,107882
johnny-herbert,7,10,107969
pedro-diniz,7,11,111613
gerhard-berger,7,12,107450
jos-verstappen,7,13,110595
ukyo-katayama,7,14,109051
mika-salo,7,15,110253
pedro-lamy,7,16,110071
ricardo-rosset,7,17,111441
david-coulthard,7,18,107115
damon-hill,8,1,105946
mika-hakkinen,8,2,106612
michael-schumacher,8,3,106524
eddie-irvine,8,4,106832
jacques-villeneuve,8,5,107023
martin-brundle,8,6,107114
rubens-barrichello,8,7,107509
heinz-harald-frentzen,8,8,107764
olivier-panis,8,9,107752
johnny-herbert,8,10,108134
gerhard-berger,8,11,107523
pedro-diniz,8,12,109780
jos-verstappen,8,13,110056
ukyo-katayama,8,14,109405
mika-salo,8,15,110081
pedro-lamy,8,16,109791
david-coulthard,8,17,107457
ricardo-rosset,8,18,111814
damon-hill,9,1,106431
mika-hakkinen,9,2,106471
michael-schumacher,9,3,106786
eddie-irvine,9,4,106562
jacques-villeneuve,9,5,106666
martin-brundle,9,6,107022
rubens-barrichello,9,7,107359
heinz-harald-frentzen,9,8,107580
olivier-panis,9,9,107616
johnny-herbert,9,10,107996
gerhard-berger,9,11,105541
pedro-diniz,9,12,109151
jos-verstappen,9,13,109684
ukyo-katayama,9,14,109868
mika-salo,9,15,109593
pedro-lamy,9,16,110382
david-coulthard,9,17,106756
ricardo-rosset,9,18,111441
damon-hill,10,1,106429
mika-hakkinen,10,2,106071
michael-schumacher,10,3,106228
eddie-irvine,10,4,106828
jacques-villeneuve,10,5,106676
