driver_id,lap,position,time_ms
sebastian-vettel,1,1,124146
lewis-hamilton,1,2,125779
jenson-button,1,3,127373
fernando-alonso,1,4,128647
mark-webber,1,5,129303
felipe-massa,1,6,130611
rubens-barrichello,1,7,131347
nico-rosberg,1,8,131805
kamui-kobayashi,1,9,132086
adrian-sutil,1,10,132914
vitaly-petrov,1,11,133237
robert-kubica,1,12,133403
nick-heidfeld,1,13,134471
sebastien-buemi,1,14,135903
nico-hulkenberg,1,15,136807
heikki-kovalainen,1,16,138683
jaime-alguersuari,1,17,138877
jarno-trulli,1,18,141773
timo-glock,1,19,143415
bruno-senna,1,20,145416
lucas-di-grassi,1,21,146741
christian-klien,1,22,151154
sebastian-vettel,2,1,152172
lewis-hamilton,2,2,151408
jenson-button,2,3,150992
fernando-alonso,2,4,150326
mark-webber,2,5,151582
felipe-massa,2,6,150743
rubens-barrichello,2,7,151575
kamui-kobayashi,2,8,151442
adrian-sutil,2,9,151439
robert-kubica,2,10,151967
nick-heidfeld,2,11,152243
sebastien-buemi,2,12,151287
nico-hulkenberg,2,13,151309
heikki-kovalainen,2,14,151073
jarno-trulli,2,15,149493
timo-glock,2,16,148810
nico-rosberg,2,17,161097
vitaly-petrov,2,18,160480
jaime-alguersuari,2,19,155604
lucas-di-grassi,2,20,148661
bruno-senna,2,21,151039
christian-klien,2,22,159434
sebastian-vettel,3,1,159400
lewis-hamilton,3,2,159354
jenson-button,3,3,159323
fernando-alonso,3,4,159630
mark-webber,3,5,158181
felipe-massa,3,6,158524
rubens-barrichello,3,7,158055
kamui-kobayashi,3,8,158254
adrian-sutil,3,9,158037
robert-kubica,3,10,157851
nick-heidfeld,3,11,157913
sebastien-buemi,3,12,157944
nico-hulkenberg,3,13,158138
heikki-kovalainen,3,14,157530
jarno-trulli,3,15,157785
timo-glock,3,16,158170
nico-rosberg,3,17,158220
vitaly-petrov,3,18,158701
jaime-alguersuari,3,19,159003
lucas-di-grassi,3,20,158773
bruno-senna,3,21,158720
christian-klien,3,22,145784
sebastian-vettel,4,1,159324
lewis-hamilton,4,2,159114
jenson-button,4,3,159246
fernando-alonso,4,4,158986
mark-webber,4,5,159402
felipe-massa,4,6,159181
rubens-barrichello,4,7,159159
kamui-kobayashi,4,8,159006
adrian-sutil,4,9,159266
robert-kubica,4,10,158957
nick-heidfeld,4,11,158895
sebastien-buemi,4,12,159658
nico-hulkenberg,4,13,159531
heikki-kovalainen,4,14,159470
jarno-trulli,4,15,158667
timo-glock,4,16,158897
nico-rosberg,4,17,158725
vitaly-petrov,4,18,158346
jaime-alguersuari,4,19,158232
lucas-di-grassi,4,20,158594
bruno-senna,4,21,158450
christian-klien,4,22,157855
sebastian-vettel,5,1,159834
lewis-hamilton,5,2,160412
jenson-button,5,3,160012
fernando-alonso,5,4,159832
mark-webber,5,5,159504
felipe-massa,5,6,159470
rubens-barrichello,5,7,159089
kamui-kobayashi,5,8,159077
adrian-sutil,5,9,159061
robert-kubica,5,10,159148
nick-heidfeld,5,11,158490
sebastien-buemi,5,12,157892
nico-hulkenberg,5,13,158076
heikki-kovalainen,5,14,158265
jarno-trulli,5,15,157905
nico-rosberg,5,16,156886
timo-glock,5,17,157555
vitaly-petrov,5,18,156377
jaime-alguersuari,5,19,156328
lucas-di-grassi,5,20,156614
bruno-senna,5,21,156758
christian-klien,5,22,156825
sebastian-vettel,6,1,106549
lewis-hamilton,6,2,106640
jenson-button,6,3,107713
fernando-alonso,6,4,108302
mark-webber,6,5,108401
felipe-massa,6,6,108540
rubens-barrichello,6,7,109032
kamui-kobayashi,6,8,108870
robert-kubica,6,9,108489
adrian-sutil,6,10,110006
nick-heidfeld,6,11,109813
sebastien-buemi,6,12,109578
nico-hulkenberg,6,13,109078
nico-rosberg,6,14,108151
heikki-kovalainen,6,15,111579
jarno-trulli,6,16,112130
vitaly-petrov,6,17,110985
jaime-alguersuari,6,18,110479
timo-glock,6,19,112943
lucas-di-grassi,6,20,111727
bruno-senna,6,21,111569
christian-klien,6,22,112180
sebastian-vettel,7,1,105615
lewis-hamilton,7,2,105880
jenson-button,7,3,106500
fernando-alonso,7,4,106982
mark-webber,7,5,107258
felipe-massa,7,6,107292
rubens-barrichello,7,7,108361
kamui-kobayashi,7,8,108640
robert-kubica,7,9,108345
adrian-sutil,7,10,108247
nick-heidfeld,7,11,108181
sebastien-buemi,7,12,108533
nico-hulkenberg,7,13,108566
nico-rosberg,7,14,107180
heikki-kovalainen,7,15,109911
vitaly-petrov,7,16,108876
jarno-trulli,7,17,111583
jaime-alguersuari,7,18,111283
timo-glock,7,19,110739
lucas-di-grassi,7,20,111126
bruno-senna,7,21,111089
christian-klien,7,22,111427
sebastian-vettel,8,1,105337
lewis-hamilton,8,2,105891
jenson-button,8,3,106357
fernando-alonso,8,4,106593
mark-webber,8,5,106760
felipe-massa,8,6,106906
rubens-barrichello,8,7,106766
kamui-kobayashi,8,8,106905
robert-kubica,8,9,107147
adrian-sutil,8,10,107627
nick-heidfeld,8,11,107548
sebastien-buemi,8,12,107908
nico-hulkenberg,8,13,107898
nico-rosberg,8,14,107858
vitaly-petrov,8,15,107931
heikki-kovalainen,8,16,110876
