driver_id,lap,position,time_ms
george-russell,1,1,75002
lewis-hamilton,1,2,75802
charles-leclerc,1,3,76526
kimi-antonelli,1,4,76931
max-verstappen,1,5,77653
oscar-piastri,1,6,78123
lando-norris,1,7,78505
liam-lawson,1,8,78967
isack-hadjar,1,9,79548
arvid-lindblad,1,10,79894
gabriel-bortoleto,1,11,80223
esteban-ocon,1,12,80541
pierre-gasly,1,13,80728
nico-hulkenberg,1,14,81214
oliver-bearman,1,15,81542
carlos-sainz-jr,1,16,82045
alexander-albon,1,17,82522
sergio-perez,1,18,82791
fernando-alonso,1,19,83498
franco-colapinto,1,20,83650
valtteri-bottas,1,21,84016
lance-stroll,1,22,84834
george-russell,2,1,72037
lewis-hamilton,2,2,72028
max-verstappen,2,3,72102
charles-leclerc,2,4,74142
kimi-antonelli,2,5,74216
oscar-piastri,2,6,73500
lando-norris,2,7,73406
liam-lawson,2,8,73546
isack-hadjar,2,9,73413
arvid-lindblad,2,10,73697
esteban-ocon,2,11,73849
gabriel-bortoleto,2,12,74516
pierre-gasly,2,13,74455
nico-hulkenberg,2,14,74302
oliver-bearman,2,15,74398
carlos-sainz-jr,2,16,74690
alexander-albon,2,17,74956
sergio-perez,2,18,75275
franco-colapinto,2,19,74754
fernando-alonso,2,20,75948
lance-stroll,2,21,76042
valtteri-bottas,2,22,87748
george-russell,3,1,71818
lewis-hamilton,3,2,71974
max-verstappen,3,3,72084
charles-leclerc,3,4,72446
kimi-antonelli,3,5,72568
oscar-piastri,3,6,72701
lando-norris,3,7,73015
liam-lawson,3,8,73610
isack-hadjar,3,9,73499
arvid-lindblad,3,10,73483
esteban-ocon,3,11,73645
gabriel-bortoleto,3,12,73538
pierre-gasly,3,13,73713
nico-hulkenberg,3,14,73988
oliver-bearman,3,15,74107
carlos-sainz-jr,3,16,74166
alexander-albon,3,17,74318
sergio-perez,3,18,74448
franco-colapinto,3,19,74423
fernando-alonso,3,20,74905
lance-stroll,3,21,75015
george-russell,4,1,71779
lewis-hamilton,4,2,71937
max-verstappen,4,3,71733
