driver_id,lap,position,time_ms
max-verstappen,1,1,128681
carlos-sainz-jr,1,2,129277
liam-lawson,1,3,131049
kimi-antonelli,1,4,132418
george-russell,1,5,134241
yuki-tsunoda,1,6,137485
isack-hadjar,1,7,139951
lando-norris,1,8,140756
charles-leclerc,1,9,143109
lewis-hamilton,1,10,144510
fernando-alonso,1,11,145739
gabriel-bortoleto,1,12,146219
lance-stroll,1,13,147285
franco-colapinto,1,14,148905
oliver-bearman,1,15,149915
pierre-gasly,1,16,151813
nico-hulkenberg,1,17,152918
esteban-ocon,1,18,152985
alexander-albon,1,19,156417
max-verstappen,2,1,164189
carlos-sainz-jr,2,2,164422
liam-lawson,2,3,164099
kimi-antonelli,2,4,164024
george-russell,2,5,163287
yuki-tsunoda,2,6,162411
isack-hadjar,2,7,160973
lando-norris,2,8,161472
charles-leclerc,2,9,161332
lewis-hamilton,2,10,162299
fernando-alonso,2,11,163020
gabriel-bortoleto,2,12,163839
lance-stroll,2,13,163616
franco-colapinto,2,14,164031
oliver-bearman,2,15,164350
pierre-gasly,2,16,163981
nico-hulkenberg,2,17,163960
alexander-albon,2,18,161807
esteban-ocon,2,19,166878
max-verstappen,3,1,159149
carlos-sainz-jr,3,2,158985
liam-lawson,3,3,159450
kimi-antonelli,3,4,158646
george-russell,3,5,158888
yuki-tsunoda,3,6,158503
isack-hadjar,3,7,159174
lando-norris,3,8,159307
charles-leclerc,3,9,158427
lewis-hamilton,3,10,157441
fernando-alonso,3,11,157014
gabriel-bortoleto,3,12,156831
lance-stroll,3,13,157128
franco-colapinto,3,14,156693
oliver-bearman,3,15,156514
pierre-gasly,3,16,156882
nico-hulkenberg,3,17,156414
alexander-albon,3,18,156213
esteban-ocon,3,19,156052
max-verstappen,4,1,192249
carlos-sainz-jr,4,2,192070
liam-lawson,4,3,190347
kimi-antonelli,4,4,190223
george-russell,4,5,188927
yuki-tsunoda,4,6,187024
isack-hadjar,4,7,185389
lando-norris,4,8,185097
charles-leclerc,4,9,183790
lewis-hamilton,4,10,182532
fernando-alonso,4,11,181255
gabriel-bortoleto,4,12,180325
lance-stroll,4,13,179912
franco-colapinto,4,14,178366
oliver-bearman,4,15,177318
pierre-gasly,4,16,175544
nico-hulkenberg,4,17,175388
alexander-albon,4,18,174359
esteban-ocon,4,19,173322
max-verstappen,5,1,107655
carlos-sainz-jr,5,2,108586
liam-lawson,5,3,108996
kimi-antonelli,5,4,109666
yuki-tsunoda,5,5,110343
george-russell,5,6,111002
charles-leclerc,5,7,111174
lando-norris,5,8,111571
isack-hadjar,5,9,112760
lewis-hamilton,5,10,111670
fernando-alonso,5,11,112395
gabriel-bortoleto,5,12,112842
franco-colapinto,5,13,112759
lance-stroll,5,14,113262
nico-hulkenberg,5,15,113352
pierre-gasly,5,16,114315
oliver-bearman,5,17,114909
alexander-albon,5,18,114475
esteban-ocon,5,19,114816
max-verstappen,6,1,107127
carlos-sainz-jr,6,2,107267
liam-lawson,6,3,107085
kimi-antonelli,6,4,107038
yuki-tsunoda,6,5,107544
george-russell,6,6,107174
charles-leclerc,6,7,107727
lando-norris,6,8,107873
isack-hadjar,6,9,108841
lewis-hamilton,6,10,108843
fernando-alonso,6,11,109790
gabriel-bortoleto,6,12,109672
franco-colapinto,6,13,109535
lance-stroll,6,14,109869
nico-hulkenberg,6,15,109631
pierre-gasly,6,16,109686
oliver-bearman,6,17,109686
alexander-albon,6,18,109715
esteban-ocon,6,19,110134
max-verstappen,7,1,106484
carlos-sainz-jr,7,2,106246
liam-lawson,7,3,107092
kimi-antonelli,7,4,106668
yuki-tsunoda,7,5,107588
george-russell,7,6,107845
charles-leclerc,7,7,107309
lando-norris,7,8,107023
isack-hadjar,7,9,107418
lewis-hamilton,7,10,107314
gabriel-bortoleto,7,11,108081
fernando-alonso,7,12,108701
franco-colapinto,7,13,108843
lance-stroll,7,14,108750
nico-hulkenberg,7,15,108669
pierre-gasly,7,16,108840
oliver-bearman,7,17,108421
alexander-albon,7,18,109081
esteban-ocon,7,19,108816
max-verstappen,8,1,106133
carlos-sainz-jr,8,2,106434
liam-lawson,8,3,106951
kimi-antonelli,8,4,107200
yuki-tsunoda,8,5,106822
george-russell,8,6,106544
charles-leclerc,8,7,106834
lando-norris,8,8,107244
lewis-hamilton,8,9,106923
isack-hadjar,8,10,108335
gabriel-bortoleto,8,11,107444
fernando-alonso,8,12,107998
franco-colapinto,8,13,107671
lance-stroll,8,14,108164
nico-hulkenberg,8,15,108391
pierre-gasly,8,16,108481
oliver-bearman,8,17,108835
alexander-albon,8,18,108295
esteban-ocon,8,19,108359
max-verstappen,9,1,106376
carlos-sainz-jr,9,2,106803
liam-lawson,9,3,106684
kimi-antonelli,9,4,106885
yuki-tsunoda,9,5,107066
george-russell,9,6,107108
charles-leclerc,9,7,106773
lando-norris,9,8,106716
lewis-hamilton,9,9,106766
isack-hadjar,9,10,107484
gabriel-bortoleto,9,11,107272
fernando-alonso,9,12,107486
franco-colapinto,9,13,107998
lance-stroll,9,14,107620
nico-hulkenberg,9,15,107795
pierre-gasly,9,16,107775
oliver-bearman,9,17,107740
alexander-albon,9,18,107980
esteban-ocon,9,19,107861
max-verstappen,10,1,106172
carlos-sainz-jr,10,2,106784
liam-lawson,10,3,106988
kimi-antonelli,10,4,106890
george-russell,10,5,106895
yuki-tsunoda,10,6,108392
charles-leclerc,10,7,107388
lando-norris,10,8,107382
lewis-hamilton,10,9,106815
isack-hadjar,10,10,106948
gabriel-bortoleto,10,11,106951
fernando-alonso,10,12,107055
franco-colapinto,10,13,107940
lance-stroll,10,14,107877
nico-hulkenberg,10,15,107233
pierre-gasly,10,16,107381
oliver-bearman,10,17,107143
alexander-albon,10,18,107648
esteban-ocon,10,19,107561
max-verstappen,11,1,106245
carlos-sainz-jr,11,2,106581
liam-lawson,11,3,106924
kimi-antonelli,11,4,106575
george-russell,11,5,106277
yuki-tsunoda,11,6,106668
charles-leclerc,11,7,106801
lando-norris,11,8,106987
lewis-hamilton,11,9,107101
isack-hadjar,11,10,106823
gabriel-bortoleto,11,11,106924
fernando-alonso,11,12,106621
franco-colapinto,11,13,107730
lance-stroll,11,14,107579
nico-hulkenberg,11,15,108288
pierre-gasly,11,16,107995
oliver-bearman,11,17,108219
alexander-albon,11,18,107833
esteban-ocon,11,19,107872
max-verstappen,12,1,106123
carlos-sainz-jr,12,2,106543
liam-lawson,12,3,106688
kimi-antonelli,12,4,106916
george-russell,12,5,106108
yuki-tsunoda,12,6,106444
charles-leclerc,12,7,106470
lando-norris,12,8,106778
lewis-hamilton,12,9,106628
isack-hadjar,12,10,107212
gabriel-bortoleto,12,11,107242
fernando-alonso,12,12,107264
franco-colapinto,12,13,108130
lance-stroll,12,14,107931
nico-hulkenberg,12,15,107531
pierre-gasly,12,16,108068
oliver-bearman,12,17,107878
alexander-albon,12,18,107914
esteban-ocon,12,19,107967
max-verstappen,13,1,106102
carlos-sainz-jr,13,2,106301
liam-lawson,13,3,106519
kimi-antonelli,13,4,106569
george-russell,13,5,106005
yuki-tsunoda,13,6,106517
charles-leclerc,13,7,106442
lando-norris,13,8,106276
lewis-hamilton,13,9,107020
isack-hadjar,13,10,107069
gabriel-bortoleto,13,11,106912
fernando-alonso,13,12,107172
franco-colapinto,13,13,107873
lance-stroll,13,14,107941
nico-hulkenberg,13,15,107904
oliver-bearman,13,16,107290
pierre-gasly,13,17,108746
alexander-albon,13,18,108058
esteban-ocon,13,19,108070
max-verstappen,14,1,105817
carlos-sainz-jr,14,2,106105
liam-lawson,14,3,106741
kimi-antonelli,14,4,106284
george-russell,14,5,106336
yuki-tsunoda,14,6,106461
charles-leclerc,14,7,106132
lando-norris,14,8,106270
lewis-hamilton,14,9,106602
isack-hadjar,14,10,107173
gabriel-bortoleto,14,11,106953
fernando-alonso,14,12,107035
