driver_id,lap,position,time_ms
max-verstappen,1,1,108811
oscar-piastri,1,2,111659
fernando-alonso,1,3,113076
charles-leclerc,1,4,115203
esteban-ocon,1,5,116609
lando-norris,1,6,118297
pierre-gasly,1,7,119728
yuki-tsunoda,1,8,120627
valtteri-bottas,1,9,121644
nico-hulkenberg,1,10,122980
alexander-albon,1,11,124413
logan-sargeant,1,12,125189
lance-stroll,1,13,127271
kevin-magnussen,1,14,128724
liam-lawson,1,15,130307
guanyu-zhou,1,16,131955
sergio-perez,1,17,134418
george-russell,1,18,136894
max-verstappen,2,1,145603
oscar-piastri,2,2,143629
fernando-alonso,2,3,143156
charles-leclerc,2,4,142066
esteban-ocon,2,5,141537
lando-norris,2,6,141989
pierre-gasly,2,7,142670
yuki-tsunoda,2,8,143214
valtteri-bottas,2,9,143530
nico-hulkenberg,2,10,144208
alexander-albon,2,11,144139
logan-sargeant,2,12,144779
lance-stroll,2,13,144388
kevin-magnussen,2,14,144703
liam-lawson,2,15,144568
guanyu-zhou,2,16,143964
sergio-perez,2,17,142978
george-russell,2,18,144817
max-verstappen,3,1,145963
oscar-piastri,3,2,145896
fernando-alonso,3,3,146267
charles-leclerc,3,4,147138
esteban-ocon,3,5,147307
lando-norris,3,6,146755
pierre-gasly,3,7,146279
yuki-tsunoda,3,8,146588
nico-hulkenberg,3,9,144087
alexander-albon,3,10,143550
logan-sargeant,3,11,143162
valtteri-bottas,3,12,148157
guanyu-zhou,3,13,139696
sergio-perez,3,14,139667
kevin-magnussen,3,15,143995
lance-stroll,3,16,146047
liam-lawson,3,17,143644
george-russell,3,18,137163
max-verstappen,4,1,153159
oscar-piastri,4,2,153406
fernando-alonso,4,3,152593
charles-leclerc,4,4,151175
esteban-ocon,4,5,150509
lando-norris,4,6,149326
pierre-gasly,4,7,148160
yuki-tsunoda,4,8,146536
nico-hulkenberg,4,9,146222
alexander-albon,4,10,145619
logan-sargeant,4,11,145067
guanyu-zhou,4,12,143012
sergio-perez,4,13,142202
george-russell,4,14,140576
valtteri-bottas,4,15,146382
kevin-magnussen,4,16,142907
lance-stroll,4,17,142823
liam-lawson,4,18,142693
max-verstappen,5,1,90273
oscar-piastri,5,2,90471
fernando-alonso,5,3,90881
charles-leclerc,5,4,91447
esteban-ocon,5,5,91865
lando-norris,5,6,92229
pierre-gasly,5,7,92599
yuki-tsunoda,5,8,93077
nico-hulkenberg,5,9,92794
alexander-albon,5,10,93057
logan-sargeant,5,11,93163
guanyu-zhou,5,12,93411
sergio-perez,5,13,93391
george-russell,5,14,93658
valtteri-bottas,5,15,94030
kevin-magnussen,5,16,93919
lance-stroll,5,17,94323
liam-lawson,5,18,94626
max-verstappen,6,1,89409
oscar-piastri,6,2,89328
fernando-alonso,6,3,89585
charles-leclerc,6,4,89949
esteban-ocon,6,5,90547
lando-norris,6,6,91099
pierre-gasly,6,7,90928
nico-hulkenberg,6,8,91008
yuki-tsunoda,6,9,92306
alexander-albon,6,10,92710
logan-sargeant,6,11,92728
guanyu-zhou,6,12,92609
george-russell,6,13,91899
sergio-perez,6,14,93150
