driver_id,lap,position,time_ms
juan-pablo-montoya,1,1,100489
rubens-barrichello,1,2,101851
fernando-alonso,1,3,102011
cristiano-da-matta,1,4,102555
david-coulthard,1,5,102764
kimi-raikkonen,1,6,103921
olivier-panis,1,7,104295
jenson-button,1,8,105203
mark-webber,1,9,105360
justin-wilson,1,10,105742
takuma-sato,1,11,106330
michael-schumacher,1,12,106673
jarno-trulli,1,13,107142
ralf-schumacher,1,14,107785
nick-heidfeld,1,15,109065
heinz-harald-frentzen,1,16,109607
giancarlo-fisichella,1,17,110203
ralph-firman,1,18,111872
nicolas-kiesa,1,19,112669
jos-verstappen,1,20,128811
juan-pablo-montoya,2,1,93830
rubens-barrichello,2,2,95933
fernando-alonso,2,3,96309
cristiano-da-matta,2,4,96725
david-coulthard,2,5,96914
kimi-raikkonen,2,6,96432
olivier-panis,2,7,97182
jenson-button,2,8,97430
mark-webber,2,9,97713
takuma-sato,2,10,97529
justin-wilson,2,11,98378
michael-schumacher,2,12,97785
jarno-trulli,2,13,98111
nick-heidfeld,2,14,97501
heinz-harald-frentzen,2,15,97690
giancarlo-fisichella,2,16,98346
ralph-firman,2,17,98337
nicolas-kiesa,2,18,100183
ralf-schumacher,2,19,109443
jos-verstappen,2,20,98964
juan-pablo-montoya,3,1,93885
rubens-barrichello,3,2,94821
fernando-alonso,3,3,95281
cristiano-da-matta,3,4,96447
kimi-raikkonen,3,5,96189
david-coulthard,3,6,97560
olivier-panis,3,7,96891
jenson-button,3,8,96594
mark-webber,3,9,96836
takuma-sato,3,10,96661
justin-wilson,3,11,97618
michael-schumacher,3,12,97484
jarno-trulli,3,13,97244
nick-heidfeld,3,14,97054
heinz-harald-frentzen,3,15,97235
giancarlo-fisichella,3,16,98047
ralph-firman,3,17,97907
nicolas-kiesa,3,18,99711
ralf-schumacher,3,19,97570
jos-verstappen,3,20,98983
juan-pablo-montoya,4,1,94178
rubens-barrichello,4,2,94222
fernando-alonso,4,3,94977
cristiano-da-matta,4,4,96634
kimi-raikkonen,4,5,96029
david-coulthard,4,6,96239
olivier-panis,4,7,96446
jenson-button,4,8,96613
mark-webber,4,9,96773
takuma-sato,4,10,96710
michael-schumacher,4,11,95649
justin-wilson,4,12,97895
jarno-trulli,4,13,97193
