driver_id,lap,position,time_ms
lando-norris,1,1,101813
max-verstappen,1,2,103131
kimi-antonelli,1,3,103897
lewis-hamilton,1,4,104424
charles-leclerc,1,5,105113
george-russell,1,6,105584
franco-colapinto,1,7,106464
liam-lawson,1,8,107203
arvid-lindblad,1,9,107741
oscar-piastri,1,10,108258
esteban-ocon,1,11,108737
nico-hulkenberg,1,12,109232
pierre-gasly,1,13,110207
alexander-albon,1,14,110959
gabriel-bortoleto,1,15,111283
sergio-perez,1,16,111706
yuki-tsunoda,1,17,112541
carlos-sainz-jr,1,18,112963
lance-stroll,1,19,113663
fernando-alonso,1,20,114173
valtteri-bottas,1,21,115231
oliver-bearman,1,22,116813
lando-norris,2,1,99404
max-verstappen,2,2,100125
kimi-antonelli,2,3,100251
lewis-hamilton,2,4,100985
charles-leclerc,2,5,101503
george-russell,2,6,101683
franco-colapinto,2,7,102467
liam-lawson,2,8,102589
arvid-lindblad,2,9,102867
oscar-piastri,2,10,102951
esteban-ocon,2,11,103205
nico-hulkenberg,2,12,103377
pierre-gasly,2,13,102989
gabriel-bortoleto,2,14,102582
alexander-albon,2,15,104211
sergio-perez,2,16,104485
yuki-tsunoda,2,17,104161
carlos-sainz-jr,2,18,105181
lance-stroll,2,19,105373
fernando-alonso,2,20,105467
oliver-bearman,2,21,104015
valtteri-bottas,2,22,106520
lando-norris,3,1,100111
max-verstappen,3,2,100155
kimi-antonelli,3,3,100085
lewis-hamilton,3,4,99839
charles-leclerc,3,5,100212
george-russell,3,6,100640
franco-colapinto,3,7,102137
liam-lawson,3,8,102163
arvid-lindblad,3,9,102231
oscar-piastri,3,10,102497
esteban-ocon,3,11,102608
nico-hulkenberg,3,12,102807
pierre-gasly,3,13,102795
gabriel-bortoleto,3,14,102840
alexander-albon,3,15,103603
sergio-perez,3,16,103795
yuki-tsunoda,3,17,104194
carlos-sainz-jr,3,18,104511
fernando-alonso,3,19,103773
lance-stroll,3,20,104942
oliver-bearman,3,21,103779
valtteri-bottas,3,22,105001
lando-norris,4,1,100119
kimi-antonelli,4,2,99911
lewis-hamilton,4,3,103055
max-verstappen,4,4,105324
charles-leclerc,4,5,102298
george-russell,4,6,102119
franco-colapinto,4,7,101919
liam-lawson,4,8,101810
arvid-lindblad,4,9,102426
oscar-piastri,4,10,102422
esteban-ocon,4,11,102596
nico-hulkenberg,4,12,102521
pierre-gasly,4,13,102704
gabriel-bortoleto,4,14,102695
alexander-albon,4,15,103364
sergio-perez,4,16,103506
yuki-tsunoda,4,17,103594
carlos-sainz-jr,4,18,104301
fernando-alonso,4,19,104268
lance-stroll,4,20,104584
oliver-bearman,4,21,104496
valtteri-bottas,4,22,104761
lando-norris,5,1,99764
kimi-antonelli,5,2,99532
max-verstappen,5,3,100103
charles-leclerc,5,4,102046
george-russell,5,5,103007
franco-colapinto,5,6,103267
liam-lawson,5,7,103455
arvid-lindblad,5,8,103081
oscar-piastri,5,9,102864
lewis-hamilton,5,10,111932
esteban-ocon,5,11,103433
nico-hulkenberg,5,12,103154
