driver_id,lap,position,time_ms
charles-leclerc,1,1,96275
lewis-hamilton,1,2,96912
kimi-antonelli,1,3,97447
george-russell,1,4,98171
isack-hadjar,1,5,98756
max-verstappen,1,6,99300
lando-norris,1,7,100454
liam-lawson,1,8,101280
arvid-lindblad,1,9,103006
carlos-sainz-jr,1,10,103989
esteban-ocon,1,11,104681
pierre-gasly,1,12,105047
gabriel-bortoleto,1,13,105208
oscar-piastri,1,14,105476
nico-hulkenberg,1,15,105779
franco-colapinto,1,16,106174
sergio-perez,1,17,106587
valtteri-bottas,1,18,107296
lance-stroll,1,19,108010
oliver-bearman,1,20,109557
fernando-alonso,1,21,111095
alexander-albon,1,22,142352
charles-leclerc,2,1,93916
lewis-hamilton,2,2,94226
kimi-antonelli,2,3,94414
george-russell,2,4,94809
isack-hadjar,2,5,94945
max-verstappen,2,6,94919
lando-norris,2,7,94836
liam-lawson,2,8,96083
arvid-lindblad,2,9,96203
carlos-sainz-jr,2,10,96527
gabriel-bortoleto,2,11,96134
esteban-ocon,2,12,97203
pierre-gasly,2,13,97382
franco-colapinto,2,14,97205
sergio-perez,2,15,97781
valtteri-bottas,2,16,98708
oliver-bearman,2,17,97833
lance-stroll,2,18,99889
nico-hulkenberg,2,19,104639
fernando-alonso,2,20,100031
oscar-piastri,2,21,120964
alexander-albon,2,22,133382
charles-leclerc,3,1,93995
lewis-hamilton,3,2,94050
kimi-antonelli,3,3,94050
george-russell,3,4,94725
max-verstappen,3,5,95127
isack-hadjar,3,6,96372
lando-norris,3,7,95241
liam-lawson,3,8,96255
arvid-lindblad,3,9,95959
carlos-sainz-jr,3,10,96470
gabriel-bortoleto,3,11,96169
pierre-gasly,3,12,96022
esteban-ocon,3,13,97122
franco-colapinto,3,14,96677
sergio-perez,3,15,96934
valtteri-bottas,3,16,97527
oliver-bearman,3,17,97373
lance-stroll,3,18,98764
nico-hulkenberg,3,19,96803
fernando-alonso,3,20,98632
oscar-piastri,3,21,127215
alexander-albon,3,22,95816
charles-leclerc,4,1,93737
lewis-hamilton,4,2,93943
kimi-antonelli,4,3,94373
george-russell,4,4,94598
max-verstappen,4,5,94726
isack-hadjar,4,6,94846
lando-norris,4,7,95116
liam-lawson,4,8,95707
arvid-lindblad,4,9,95642
carlos-sainz-jr,4,10,96292
gabriel-bortoleto,4,11,96262
pierre-gasly,4,12,96294
esteban-ocon,4,13,96797
franco-colapinto,4,14,96311
sergio-perez,4,15,97232
valtteri-bottas,4,16,97283
oliver-bearman,4,17,97130
nico-hulkenberg,4,18,96654
lance-stroll,4,19,99417
fernando-alonso,4,20,98775
oscar-piastri,4,21,94363
alexander-albon,4,22,96460
charles-leclerc,5,1,94320
lewis-hamilton,5,2,94755
kimi-antonelli,5,3,94751
george-russell,5,4,94769
max-verstappen,5,5,94801
isack-hadjar,5,6,95002
lando-norris,5,7,95154
liam-lawson,5,8,95639
arvid-lindblad,5,9,95730
gabriel-bortoleto,5,10,96569
carlos-sainz-jr,5,11,98075
pierre-gasly,5,12,97169
franco-colapinto,5,13,96694
esteban-ocon,5,14,97673
sergio-perez,5,15,97229
valtteri-bottas,5,16,97157
oliver-bearman,5,17,96867
nico-hulkenberg,5,18,96676
lance-stroll,5,19,98909
fernando-alonso,5,20,98933
oscar-piastri,5,21,94721
alexander-albon,5,22,96299
charles-leclerc,6,1,94069
lewis-hamilton,6,2,94672
kimi-antonelli,6,3,94464
george-russell,6,4,94872
max-verstappen,6,5,94588
isack-hadjar,6,6,94531
lando-norris,6,7,94875
liam-lawson,6,8,95737
arvid-lindblad,6,9,95824
gabriel-bortoleto,6,10,96503
pierre-gasly,6,11,96336
carlos-sainz-jr,6,12,97424
franco-colapinto,6,13,97119
esteban-ocon,6,14,97297
sergio-perez,6,15,96940
oliver-bearman,6,16,96479
valtteri-bottas,6,17,98028
nico-hulkenberg,6,18,96766
lance-stroll,6,19,99129
fernando-alonso,6,20,98790
oscar-piastri,6,21,94631
alexander-albon,6,22,98070
charles-leclerc,7,1,94660
lewis-hamilton,7,2,94735
kimi-antonelli,7,3,94477
george-russell,7,4,94469
max-verstappen,7,5,94514
isack-hadjar,7,6,94882
lando-norris,7,7,95086
liam-lawson,7,8,96097
arvid-lindblad,7,9,95972
gabriel-bortoleto,7,10,95792
pierre-gasly,7,11,97056
carlos-sainz-jr,7,12,97155
franco-colapinto,7,13,96459
esteban-ocon,7,14,96697
sergio-perez,7,15,97311
oliver-bearman,7,16,97331
nico-hulkenberg,7,17,96294
valtteri-bottas,7,18,98414
lance-stroll,7,19,98907
fernando-alonso,7,20,98384
oscar-piastri,7,21,94878
alexander-albon,7,22,105128
charles-leclerc,8,1,94342
lewis-hamilton,8,2,94651
kimi-antonelli,8,3,94740
george-russell,8,4,94797
max-verstappen,8,5,94675
isack-hadjar,8,6,95170
lando-norris,8,7,95281
liam-lawson,8,8,95971
arvid-lindblad,8,9,96144
gabriel-bortoleto,8,10,95972
pierre-gasly,8,11,97256
carlos-sainz-jr,8,12,97177
franco-colapinto,8,13,97208
esteban-ocon,8,14,97005
sergio-perez,8,15,97540
oliver-bearman,8,16,97205
nico-hulkenberg,8,17,97217
valtteri-bottas,8,18,97759
lance-stroll,8,19,99493
fernando-alonso,8,20,98792
oscar-piastri,8,21,94798
alexander-albon,8,22,97882
charles-leclerc,9,1,94452
lewis-hamilton,9,2,95009
kimi-antonelli,9,3,94965
george-russell,9,4,95043
max-verstappen,9,5,94948
isack-hadjar,9,6,95340
lando-norris,9,7,95620
liam-lawson,9,8,96326
arvid-lindblad,9,9,96400
gabriel-bortoleto,9,10,96141
pierre-gasly,9,11,96887
franco-colapinto,9,12,96548
carlos-sainz-jr,9,13,97749
esteban-ocon,9,14,97375
sergio-perez,9,15,97662
oliver-bearman,9,16,97289
nico-hulkenberg,9,17,96884
valtteri-bottas,9,18,98164
lance-stroll,9,19,99331
fernando-alonso,9,20,99472
oscar-piastri,9,21,95396
alexander-albon,9,22,97185
charles-leclerc,10,1,94302
lewis-hamilton,10,2,94986
kimi-antonelli,10,3,95017
george-russell,10,4,95047
max-verstappen,10,5,95103
isack-hadjar,10,6,95537
lando-norris,10,7,95286
liam-lawson,10,8,96255
arvid-lindblad,10,9,96249
gabriel-bortoleto,10,10,96116
pierre-gasly,10,11,96162
franco-colapinto,10,12,97468
carlos-sainz-jr,10,13,97881
esteban-ocon,10,14,97684
sergio-perez,10,15,97773
nico-hulkenberg,10,16,96607
oliver-bearman,10,17,98369
valtteri-bottas,10,18,98044
lance-stroll,10,19,99256
fernando-alonso,10,20,99093
oscar-piastri,10,21,95224
alexander-albon,10,22,97124
charles-leclerc,11,1,94614
kimi-antonelli,11,2,94276
lewis-hamilton,11,3,95741
george-russell,11,4,95107
max-verstappen,11,5,94835
isack-hadjar,11,6,95653
lando-norris,11,7,95318
liam-lawson,11,8,96158
arvid-lindblad,11,9,96093
