driver_id,lap,position,time_ms
sebastian-vettel,1,1,100257
lewis-hamilton,1,2,101597
jenson-button,1,3,102700
felipe-massa,1,4,103669
fernando-alonso,1,5,104201
mark-webber,1,6,104792
michael-schumacher,1,7,105323
paul-di-resta,1,8,106673
adrian-sutil,1,9,107614
vitaly-petrov,1,10,108306
sebastien-buemi,1,11,108784
kamui-kobayashi,1,12,109176
bruno-senna,1,13,110053
heikki-kovalainen,1,14,110690
pastor-maldonado,1,15,110956
rubens-barrichello,1,16,111148
sergio-perez,1,17,112362
jarno-trulli,1,18,112466
jaime-alguersuari,1,19,112985
jerome-dambrosio,1,20,114198
nico-rosberg,1,21,114517
timo-glock,1,22,114730
daniel-ricciardo,1,23,114988
vitantonio-liuzzi,1,24,115499
sebastian-vettel,2,1,100120
lewis-hamilton,2,2,100289
jenson-button,2,3,101270
felipe-massa,2,4,101290
fernando-alonso,2,5,101568
mark-webber,2,6,101771
michael-schumacher,2,7,102056
paul-di-resta,2,8,102476
adrian-sutil,2,9,102010
vitaly-petrov,2,10,103217
sebastien-buemi,2,11,103356
kamui-kobayashi,2,12,103591
bruno-senna,2,13,103785
pastor-maldonado,2,14,103731
rubens-barrichello,2,15,103902
heikki-kovalainen,2,16,105230
sergio-perez,2,17,104417
jarno-trulli,2,18,105032
jaime-alguersuari,2,19,105448
nico-rosberg,2,20,104262
jerome-dambrosio,2,21,105676
timo-glock,2,22,105609
daniel-ricciardo,2,23,106036
vitantonio-liuzzi,2,24,106241
sebastian-vettel,3,1,99852
lewis-hamilton,3,2,100096
jenson-button,3,3,100575
felipe-massa,3,4,101021
fernando-alonso,3,5,100960
mark-webber,3,6,101056
michael-schumacher,3,7,101572
paul-di-resta,3,8,101750
adrian-sutil,3,9,101739
vitaly-petrov,3,10,102820
sebastien-buemi,3,11,102870
kamui-kobayashi,3,12,104212
bruno-senna,3,13,103764
pastor-maldonado,3,14,103297
rubens-barrichello,3,15,103112
heikki-kovalainen,3,16,103738
jarno-trulli,3,17,103983
sergio-perez,3,18,105756
nico-rosberg,3,19,104430
jaime-alguersuari,3,20,105282
jerome-dambrosio,3,21,104821
timo-glock,3,22,104981
daniel-ricciardo,3,23,105146
vitantonio-liuzzi,3,24,105722
sebastian-vettel,4,1,99882
lewis-hamilton,4,2,100086
jenson-button,4,3,100370
felipe-massa,4,4,100637
fernando-alonso,4,5,100661
mark-webber,4,6,100481
michael-schumacher,4,7,101399
paul-di-resta,4,8,101614
adrian-sutil,4,9,101697
vitaly-petrov,4,10,102480
sebastien-buemi,4,11,102923
kamui-kobayashi,4,12,102373
pastor-maldonado,4,13,103393
bruno-senna,4,14,104222
rubens-barrichello,4,15,103751
heikki-kovalainen,4,16,103432
jarno-trulli,4,17,103545
sergio-perez,4,18,102977
nico-rosberg,4,19,102555
jaime-alguersuari,4,20,103398
jerome-dambrosio,4,21,105088
timo-glock,4,22,105240
daniel-ricciardo,4,23,105077
vitantonio-liuzzi,4,24,105175
sebastian-vettel,5,1,99783
lewis-hamilton,5,2,100175
jenson-button,5,3,100264
felipe-massa,5,4,100643
fernando-alonso,5,5,100326
mark-webber,5,6,100635
michael-schumacher,5,7,101637
paul-di-resta,5,8,101673
adrian-sutil,5,9,101896
vitaly-petrov,5,10,102424
sebastien-buemi,5,11,102604
kamui-kobayashi,5,12,102338
pastor-maldonado,5,13,102643
rubens-barrichello,5,14,102650
bruno-senna,5,15,103786
heikki-kovalainen,5,16,103728
jarno-trulli,5,17,103678
sergio-perez,5,18,103538
nico-rosberg,5,19,103979
jaime-alguersuari,5,20,103809
jerome-dambrosio,5,21,104696
timo-glock,5,22,104820
daniel-ricciardo,5,23,104990
vitantonio-liuzzi,5,24,105420
sebastian-vettel,6,1,100070
lewis-hamilton,6,2,100899
jenson-button,6,3,100070
fernando-alonso,6,4,100436
felipe-massa,6,5,101917
mark-webber,6,6,100958
michael-schumacher,6,7,101610
paul-di-resta,6,8,101817
adrian-sutil,6,9,101701
vitaly-petrov,6,10,102159
sebastien-buemi,6,11,102107
kamui-kobayashi,6,12,102023
pastor-maldonado,6,13,102808
rubens-barrichello,6,14,102465
bruno-senna,6,15,102456
heikki-kovalainen,6,16,103229
sergio-perez,6,17,102111
jarno-trulli,6,18,104127
nico-rosberg,6,19,103563
jaime-alguersuari,6,20,103233
jerome-dambrosio,6,21,104552
timo-glock,6,22,104871
daniel-ricciardo,6,23,104679
vitantonio-liuzzi,6,24,114278
sebastian-vettel,7,1,101200
lewis-hamilton,7,2,101955
jenson-button,7,3,100707
fernando-alonso,7,4,100732
felipe-massa,7,5,100901
mark-webber,7,6,101083
michael-schumacher,7,7,101911
paul-di-resta,7,8,101953
adrian-sutil,7,9,102171
vitaly-petrov,7,10,102392
sebastien-buemi,7,11,102365
kamui-kobayashi,7,12,102540
rubens-barrichello,7,13,102011
pastor-maldonado,7,14,103606
bruno-senna,7,15,103251
sergio-perez,7,16,102500
heikki-kovalainen,7,17,103924
nico-rosberg,7,18,102373
jarno-trulli,7,19,104678
jaime-alguersuari,7,20,103892
jerome-dambrosio,7,21,104838
timo-glock,7,22,104784
daniel-ricciardo,7,23,104980
vitantonio-liuzzi,7,24,107367
sebastian-vettel,8,1,101700
jenson-button,8,2,102198
fernando-alonso,8,3,101400
felipe-massa,8,4,101348
