driver_id,lap,position,time_ms
felipe-massa,1,1,80233
kimi-raikkonen,1,2,81699
jarno-trulli,1,3,82374
fernando-alonso,1,4,82796
rubens-barrichello,1,5,83706
giancarlo-fisichella,1,6,83869
michael-schumacher,1,7,84828
ralf-schumacher,1,8,84990
robert-kubica,1,9,85788
jenson-button,1,10,86396
pedro-de-la-rosa,1,11,87066
nick-heidfeld,1,12,87769
vitantonio-liuzzi,1,13,88254
scott-speed,1,14,88697
takuma-sato,1,15,89181
david-coulthard,1,16,89682
christijan-albers,1,17,89699
sakon-yamamoto,1,18,90873
robert-doornbos,1,19,92033
tiago-monteiro,1,20,93395
mark-webber,1,21,103205
felipe-massa,2,1,85386
kimi-raikkonen,2,2,86247
jarno-trulli,2,3,86828
fernando-alonso,2,4,89067
giancarlo-fisichella,2,5,89513
michael-schumacher,2,6,89198
rubens-barrichello,2,7,91101
ralf-schumacher,2,8,91048
robert-kubica,2,9,91054
jenson-button,2,10,91198
pedro-de-la-rosa,2,11,91170
nick-heidfeld,2,12,92759
vitantonio-liuzzi,2,13,93015
scott-speed,2,14,93514
takuma-sato,2,15,94177
david-coulthard,2,16,95033
christijan-albers,2,17,96261
sakon-yamamoto,2,18,96464
robert-doornbos,2,19,95961
tiago-monteiro,2,20,96528
felipe-massa,3,1,132291
kimi-raikkonen,3,2,131489
jarno-trulli,3,3,131078
fernando-alonso,3,4,129982
giancarlo-fisichella,3,5,130077
michael-schumacher,3,6,129912
rubens-barrichello,3,7,130009
ralf-schumacher,3,8,129780
robert-kubica,3,9,129721
jenson-button,3,10,130661
pedro-de-la-rosa,3,11,131604
nick-heidfeld,3,12,131735
vitantonio-liuzzi,3,13,131820
scott-speed,3,14,132839
takuma-sato,3,15,132980
david-coulthard,3,16,132726
christijan-albers,3,17,133061
sakon-yamamoto,3,18,132972
robert-doornbos,3,19,132617
tiago-monteiro,3,20,132747
felipe-massa,4,1,125640
kimi-raikkonen,4,2,126217
jarno-trulli,4,3,126806
fernando-alonso,4,4,126894
giancarlo-fisichella,4,5,126903
michael-schumacher,4,6,126945
rubens-barrichello,4,7,127154
ralf-schumacher,4,8,127967
robert-kubica,4,9,127857
jenson-button,4,10,126958
pedro-de-la-rosa,4,11,126872
nick-heidfeld,4,12,126374
vitantonio-liuzzi,4,13,126508
scott-speed,4,14,125762
takuma-sato,4,15,125856
david-coulthard,4,16,125195
christijan-albers,4,17,124556
sakon-yamamoto,4,18,126328
robert-doornbos,4,19,126595
tiago-monteiro,4,20,125488
felipe-massa,5,1,125935
kimi-raikkonen,5,2,125754
jarno-trulli,5,3,125930
fernando-alonso,5,4,126503
giancarlo-fisichella,5,5,127300
michael-schumacher,5,6,127565
rubens-barrichello,5,7,127544
ralf-schumacher,5,8,127042
robert-kubica,5,9,126834
jenson-button,5,10,127142
pedro-de-la-rosa,5,11,126667
nick-heidfeld,5,12,126714
vitantonio-liuzzi,5,13,126397
scott-speed,5,14,126337
takuma-sato,5,15,126586
david-coulthard,5,16,127814
christijan-albers,5,17,128700
sakon-yamamoto,5,18,126966
robert-doornbos,5,19,127188
tiago-monteiro,5,20,127069
felipe-massa,6,1,118913
kimi-raikkonen,6,2,117365
jarno-trulli,6,3,116715
fernando-alonso,6,4,114970
giancarlo-fisichella,6,5,113641
michael-schumacher,6,6,113176
rubens-barrichello,6,7,114325
ralf-schumacher,6,8,113578
robert-kubica,6,9,113464
jenson-button,6,10,112401
pedro-de-la-rosa,6,11,111940
nick-heidfeld,6,12,111126
vitantonio-liuzzi,6,13,111268
scott-speed,6,14,110763
takuma-sato,6,15,109676
david-coulthard,6,16,108315
christijan-albers,6,17,107271
sakon-yamamoto,6,18,106465
robert-doornbos,6,19,106377
tiago-monteiro,6,20,106382
felipe-massa,7,1,74786
kimi-raikkonen,7,2,77150
jarno-trulli,7,3,77111
fernando-alonso,7,4,76736
giancarlo-fisichella,7,5,76663
michael-schumacher,7,6,76767
rubens-barrichello,7,7,77365
jenson-button,7,8,78150
ralf-schumacher,7,9,78729
robert-kubica,7,10,78998
pedro-de-la-rosa,7,11,79310
nick-heidfeld,7,12,78450
vitantonio-liuzzi,7,13,78469
scott-speed,7,14,78680
takuma-sato,7,15,78202
david-coulthard,7,16,78578
christijan-albers,7,17,78188
sakon-yamamoto,7,18,78323
robert-doornbos,7,19,78322
tiago-monteiro,7,20,80782
felipe-massa,8,1,73989
kimi-raikkonen,8,2,75060
jarno-trulli,8,3,75447
fernando-alonso,8,4,76240
michael-schumacher,8,5,75288
giancarlo-fisichella,8,6,75723
rubens-barrichello,8,7,75987
jenson-button,8,8,74600
ralf-schumacher,8,9,76835
robert-kubica,8,10,76535
pedro-de-la-rosa,8,11,76705
nick-heidfeld,8,12,76986
vitantonio-liuzzi,8,13,77471
scott-speed,8,14,77516
takuma-sato,8,15,77633
david-coulthard,8,16,77878
christijan-albers,8,17,78092
sakon-yamamoto,8,18,77795
robert-doornbos,8,19,77474
tiago-monteiro,8,20,78013
felipe-massa,9,1,73490
kimi-raikkonen,9,2,75275
jarno-trulli,9,3,74882
fernando-alonso,9,4,75500
giancarlo-fisichella,9,5,76910
rubens-barrichello,9,6,75883
jenson-button,9,7,76188
robert-kubica,9,8,76222
pedro-de-la-rosa,9,9,76081
nick-heidfeld,9,10,76361
vitantonio-liuzzi,9,11,78042
scott-speed,9,12,77643
takuma-sato,9,13,77964
david-coulthard,9,14,78054
christijan-albers,9,15,77844
sakon-yamamoto,9,16,78032
robert-doornbos,9,17,77836
ralf-schumacher,9,18,85666
tiago-monteiro,9,19,78336
