driver_id,lap,position,time_ms
charles-leclerc,1,1,87394
oscar-piastri,1,2,88020
george-russell,1,3,88502
fernando-alonso,1,4,89539
lando-norris,1,5,90120
gabriel-bortoleto,1,6,90735
lance-stroll,1,7,91307
liam-lawson,1,8,91895
max-verstappen,1,9,92368
oliver-bearman,1,10,92930
isack-hadjar,1,11,93477
carlos-sainz-jr,1,12,93954
kimi-antonelli,1,13,94415
lewis-hamilton,1,14,94988
esteban-ocon,1,15,95396
alexander-albon,1,16,96000
nico-hulkenberg,1,17,96304
franco-colapinto,1,18,96986
pierre-gasly,1,19,97210
yuki-tsunoda,1,20,97737
charles-leclerc,2,1,82829
oscar-piastri,2,2,83242
george-russell,2,3,83822
fernando-alonso,2,4,84413
lando-norris,2,5,83964
gabriel-bortoleto,2,6,83981
lance-stroll,2,7,84098
max-verstappen,2,8,83871
liam-lawson,2,9,85171
oliver-bearman,2,10,84727
isack-hadjar,2,11,84973
carlos-sainz-jr,2,12,84969
kimi-antonelli,2,13,85051
lewis-hamilton,2,14,84895
esteban-ocon,2,15,85082
alexander-albon,2,16,84862
nico-hulkenberg,2,17,84953
franco-colapinto,2,18,84888
pierre-gasly,2,19,85330
yuki-tsunoda,2,20,85564
charles-leclerc,3,1,82495
oscar-piastri,3,2,83102
george-russell,3,3,83388
lando-norris,3,4,83223
fernando-alonso,3,5,84720
gabriel-bortoleto,3,6,84574
max-verstappen,3,7,83810
lance-stroll,3,8,85322
liam-lawson,3,9,84281
oliver-bearman,3,10,84239
isack-hadjar,3,11,84016
carlos-sainz-jr,3,12,84173
kimi-antonelli,3,13,84172
lewis-hamilton,3,14,84337
esteban-ocon,3,15,84209
alexander-albon,3,16,84259
nico-hulkenberg,3,17,84122
franco-colapinto,3,18,84251
pierre-gasly,3,19,84280
yuki-tsunoda,3,20,84023
charles-leclerc,4,1,82278
oscar-piastri,4,2,82757
george-russell,4,3,82960
lando-norris,4,4,82877
fernando-alonso,4,5,83815
gabriel-bortoleto,4,6,83735
max-verstappen,4,7,83853
lance-stroll,4,8,83808
liam-lawson,4,9,83974
oliver-bearman,4,10,84080
isack-hadjar,4,11,84240
carlos-sainz-jr,4,12,84147
kimi-antonelli,4,13,84202
lewis-hamilton,4,14,84182
esteban-ocon,4,15,84300
alexander-albon,4,16,84263
nico-hulkenberg,4,17,84397
franco-colapinto,4,18,84507
pierre-gasly,4,19,83932
yuki-tsunoda,4,20,84229
charles-leclerc,5,1,82318
oscar-piastri,5,2,82652
george-russell,5,3,82667
lando-norris,5,4,82639
fernando-alonso,5,5,83425
gabriel-bortoleto,5,6,83798
max-verstappen,5,7,83813
lance-stroll,5,8,83892
liam-lawson,5,9,83752
oliver-bearman,5,10,83937
isack-hadjar,5,11,83972
carlos-sainz-jr,5,12,83957
kimi-antonelli,5,13,83928
lewis-hamilton,5,14,84013
esteban-ocon,5,15,84036
alexander-albon,5,16,84256
pierre-gasly,5,17,83836
franco-colapinto,5,18,84702
yuki-tsunoda,5,19,84320
nico-hulkenberg,5,20,86448
charles-leclerc,6,1,82357
oscar-piastri,6,2,82598
george-russell,6,3,82514
lando-norris,6,4,82181
fernando-alonso,6,5,83486
gabriel-bortoleto,6,6,83502
max-verstappen,6,7,83396
lance-stroll,6,8,83462
liam-lawson,6,9,83645
oliver-bearman,6,10,83549
isack-hadjar,6,11,83493
carlos-sainz-jr,6,12,83758
kimi-antonelli,6,13,83785
lewis-hamilton,6,14,83779
esteban-ocon,6,15,83884
alexander-albon,6,16,83946
pierre-gasly,6,17,83822
franco-colapinto,6,18,83771
yuki-tsunoda,6,19,84073
nico-hulkenberg,6,20,100218
charles-leclerc,7,1,82046
oscar-piastri,7,2,82034
george-russell,7,3,82245
lando-norris,7,4,82217
fernando-alonso,7,5,83205
gabriel-bortoleto,7,6,83143
max-verstappen,7,7,83275
lance-stroll,7,8,83325
liam-lawson,7,9,83425
oliver-bearman,7,10,83604
isack-hadjar,7,11,83720
carlos-sainz-jr,7,12,83512
kimi-antonelli,7,13,83583
lewis-hamilton,7,14,83636
esteban-ocon,7,15,83722
alexander-albon,7,16,83673
pierre-gasly,7,17,83639
franco-colapinto,7,18,83570
yuki-tsunoda,7,19,83752
nico-hulkenberg,7,20,81978
charles-leclerc,8,1,81740
oscar-piastri,8,2,81940
george-russell,8,3,82061
lando-norris,8,4,81986
fernando-alonso,8,5,83491
gabriel-bortoleto,8,6,83549
max-verstappen,8,7,83482
lance-stroll,8,8,83447
liam-lawson,8,9,83255
oliver-bearman,8,10,83114
isack-hadjar,8,11,83116
carlos-sainz-jr,8,12,83210
kimi-antonelli,8,13,83189
lewis-hamilton,8,14,83220
esteban-ocon,8,15,83217
alexander-albon,8,16,83433
pierre-gasly,8,17,83462
franco-colapinto,8,18,83684
yuki-tsunoda,8,19,83601
nico-hulkenberg,8,20,81982
charles-leclerc,9,1,81822
oscar-piastri,9,2,81839
george-russell,9,3,81931
lando-norris,9,4,81579
fernando-alonso,9,5,83159
gabriel-bortoleto,9,6,83181
max-verstappen,9,7,83270
lance-stroll,9,8,83349
liam-lawson,9,9,83404
oliver-bearman,9,10,83485
isack-hadjar,9,11,83446
carlos-sainz-jr,9,12,83393
kimi-antonelli,9,13,83499
lewis-hamilton,9,14,83509
esteban-ocon,9,15,83459
alexander-albon,9,16,83314
pierre-gasly,9,17,83532
franco-colapinto,9,18,83528
yuki-tsunoda,9,19,83707
nico-hulkenberg,9,20,82036
charles-leclerc,10,1,81944
