driver_id,lap,position,time_ms
charles-leclerc,1,1,96094
kimi-antonelli,1,2,97243
lando-norris,1,3,98115
oscar-piastri,1,4,98700
george-russell,1,5,99258
lewis-hamilton,1,6,100683
franco-colapinto,1,7,101556
liam-lawson,1,8,102841
max-verstappen,1,9,104911
alexander-albon,1,10,104983
carlos-sainz-jr,1,11,105235
pierre-gasly,1,12,105243
esteban-ocon,1,13,105500
oliver-bearman,1,14,105758
arvid-lindblad,1,15,106549
lance-stroll,1,16,107631
sergio-perez,1,17,107924
gabriel-bortoleto,1,18,109249
isack-hadjar,1,19,109627
fernando-alonso,1,20,109952
valtteri-bottas,1,21,110494
nico-hulkenberg,1,22,114251
charles-leclerc,2,1,93036
kimi-antonelli,2,2,92936
lando-norris,2,3,92770
oscar-piastri,2,4,93525
george-russell,2,5,93194
lewis-hamilton,2,6,93545
franco-colapinto,2,7,94113
max-verstappen,2,8,93464
liam-lawson,2,9,97079
alexander-albon,2,10,95404
pierre-gasly,2,11,95576
carlos-sainz-jr,2,12,95889
oliver-bearman,2,13,96946
esteban-ocon,2,14,97468
arvid-lindblad,2,15,96740
lance-stroll,2,16,96569
sergio-perez,2,17,96783
isack-hadjar,2,18,96068
gabriel-bortoleto,2,19,96799
fernando-alonso,2,20,96627
valtteri-bottas,2,21,96788
nico-hulkenberg,2,22,120274
charles-leclerc,3,1,93357
kimi-antonelli,3,2,93224
lando-norris,3,3,93263
george-russell,3,4,93574
oscar-piastri,3,5,94364
lewis-hamilton,3,6,93789
franco-colapinto,3,7,94460
max-verstappen,3,8,93239
liam-lawson,3,9,94814
alexander-albon,3,10,94932
pierre-gasly,3,11,95046
carlos-sainz-jr,3,12,95295
oliver-bearman,3,13,94892
esteban-ocon,3,14,95181
arvid-lindblad,3,15,96210
isack-hadjar,3,16,95188
lance-stroll,3,17,97019
sergio-perez,3,18,97009
gabriel-bortoleto,3,19,96384
fernando-alonso,3,20,96505
valtteri-bottas,3,21,96607
nico-hulkenberg,3,22,94930
kimi-antonelli,4,1,93586
charles-leclerc,4,2,94730
lando-norris,4,3,93814
george-russell,4,4,93873
oscar-piastri,4,5,94089
lewis-hamilton,4,6,93971
franco-colapinto,4,7,94339
max-verstappen,4,8,93536
liam-lawson,4,9,95184
alexander-albon,4,10,94770
pierre-gasly,4,11,94856
carlos-sainz-jr,4,12,94844
oliver-bearman,4,13,95041
esteban-ocon,4,14,95464
arvid-lindblad,4,15,95655
isack-hadjar,4,16,94833
lance-stroll,4,17,96418
sergio-perez,4,18,96307
gabriel-bortoleto,4,19,96533
fernando-alonso,4,20,96450
valtteri-bottas,4,21,96617
nico-hulkenberg,4,22,94523
charles-leclerc,5,1,93697
kimi-antonelli,5,2,94602
lando-norris,5,3,93842
george-russell,5,4,93837
oscar-piastri,5,5,93491
lewis-hamilton,5,6,94184
franco-colapinto,5,7,94736
max-verstappen,5,8,94090
alexander-albon,5,9,95888
carlos-sainz-jr,5,10,96681
oliver-bearman,5,11,95796
esteban-ocon,5,12,95306
