driver_id,lap,position,time_ms
max-verstappen,1,1,102062
george-russell,1,2,103075
lando-norris,1,3,104165
carlos-sainz-jr,1,4,104824
isack-hadjar,1,5,105460
liam-lawson,1,6,106144
oscar-piastri,1,7,106777
oliver-bearman,1,8,107507
charles-leclerc,1,9,108352
fernando-alonso,1,10,108711
nico-hulkenberg,1,11,109002
esteban-ocon,1,12,109800
lewis-hamilton,1,13,110124
kimi-antonelli,1,14,111048
alexander-albon,1,15,111969
franco-colapinto,1,16,112717
pierre-gasly,1,17,115532
yuki-tsunoda,1,18,117698
gabriel-bortoleto,1,19,130427
max-verstappen,2,1,107622
george-russell,2,2,109251
lando-norris,2,3,110056
carlos-sainz-jr,2,4,110424
isack-hadjar,2,5,111673
oscar-piastri,2,6,111145
oliver-bearman,2,7,113551
charles-leclerc,2,8,114436
fernando-alonso,2,9,117144
nico-hulkenberg,2,10,117236
esteban-ocon,2,11,118053
lewis-hamilton,2,12,118576
alexander-albon,2,13,119304
kimi-antonelli,2,14,122573
franco-colapinto,2,15,122610
liam-lawson,2,16,137377
pierre-gasly,2,17,128486
yuki-tsunoda,2,18,137697
gabriel-bortoleto,2,19,161626
max-verstappen,3,1,133534
george-russell,3,2,132522
lando-norris,3,3,132717
carlos-sainz-jr,3,4,132574
isack-hadjar,3,5,131943
oscar-piastri,3,6,133563
oliver-bearman,3,7,132623
charles-leclerc,3,8,131513
fernando-alonso,3,9,129495
nico-hulkenberg,3,10,129674
esteban-ocon,3,11,129195
lewis-hamilton,3,12,129181
alexander-albon,3,13,127503
franco-colapinto,3,14,125626
kimi-antonelli,3,15,138105
yuki-tsunoda,3,16,126382
pierre-gasly,3,17,138457
liam-lawson,3,18,140329
max-verstappen,4,1,101671
george-russell,4,2,101132
lando-norris,4,3,100573
carlos-sainz-jr,4,4,100742
isack-hadjar,4,5,100539
oscar-piastri,4,6,99781
oliver-bearman,4,7,98758
charles-leclerc,4,8,98814
fernando-alonso,4,9,98677
nico-hulkenberg,4,10,98857
esteban-ocon,4,11,99419
lewis-hamilton,4,12,100526
alexander-albon,4,13,99850
franco-colapinto,4,14,100409
kimi-antonelli,4,15,98509
yuki-tsunoda,4,16,98299
pierre-gasly,4,17,98545
liam-lawson,4,18,98739
max-verstappen,5,1,97421
george-russell,5,2,96909
lando-norris,5,3,97491
carlos-sainz-jr,5,4,97791
isack-hadjar,5,5,97646
oscar-piastri,5,6,97628
charles-leclerc,5,7,98077
