driver_id,lap,position,time_ms
michael-schumacher,1,1,83900
rubens-barrichello,1,2,85255
david-coulthard,1,3,85815
ralf-schumacher,1,4,86877
jean-alesi,1,5,88062
mika-hakkinen,1,6,88917
nick-heidfeld,1,7,89431
juan-pablo-montoya,1,8,89936
kimi-raikkonen,1,9,90602
olivier-panis,1,10,91473
jacques-villeneuve,1,11,92224
pedro-de-la-rosa,1,12,92823
jarno-trulli,1,13,93615
giancarlo-fisichella,1,14,94393
jos-verstappen,1,15,94785
jenson-button,1,16,95211
fernando-alonso,1,17,95772
enrique-bernoldi,1,18,96259
luciano-burti,1,19,96927
heinz-harald-frentzen,1,20,98292
tarso-marques,1,21,98730
michael-schumacher,2,1,80388
rubens-barrichello,2,2,80373
david-coulthard,2,3,80659
ralf-schumacher,2,4,81445
jean-alesi,2,5,81259
mika-hakkinen,2,6,81540
nick-heidfeld,2,7,81927
juan-pablo-montoya,2,8,82571
kimi-raikkonen,2,9,82450
olivier-panis,2,10,82154
jacques-villeneuve,2,11,82231
pedro-de-la-rosa,2,12,82788
jarno-trulli,2,13,82648
giancarlo-fisichella,2,14,83091
jos-verstappen,2,15,83456
jenson-button,2,16,83606
fernando-alonso,2,17,83913
enrique-bernoldi,2,18,83945
luciano-burti,2,19,83856
heinz-harald-frentzen,2,20,83532
tarso-marques,2,21,84712
michael-schumacher,3,1,79625
rubens-barrichello,3,2,79632
david-coulthard,3,3,79616
ralf-schumacher,3,4,80578
jean-alesi,3,5,80808
mika-hakkinen,3,6,80749
nick-heidfeld,3,7,81031
juan-pablo-montoya,3,8,81339
kimi-raikkonen,3,9,81667
olivier-panis,3,10,81790
jacques-villeneuve,3,11,81824
pedro-de-la-rosa,3,12,81944
jarno-trulli,3,13,82280
giancarlo-fisichella,3,14,82270
jos-verstappen,3,15,82304
jenson-button,3,16,85577
fernando-alonso,3,17,85167
enrique-bernoldi,3,18,85044
luciano-burti,3,19,84892
heinz-harald-frentzen,3,20,84357
tarso-marques,3,21,84185
michael-schumacher,4,1,79563
rubens-barrichello,4,2,79443
david-coulthard,4,3,79399
ralf-schumacher,4,4,80675
jean-alesi,4,5,80721
mika-hakkinen,4,6,80177
nick-heidfeld,4,7,80490
juan-pablo-montoya,4,8,81143
kimi-raikkonen,4,9,80888
olivier-panis,4,10,81078
jacques-villeneuve,4,11,81624
pedro-de-la-rosa,4,12,81995
jarno-trulli,4,13,81930
giancarlo-fisichella,4,14,81913
jos-verstappen,4,15,81972
jenson-button,4,16,81007
fernando-alonso,4,17,82282
enrique-bernoldi,4,18,82580
luciano-burti,4,19,83040
heinz-harald-frentzen,4,20,83595
tarso-marques,4,21,84935
michael-schumacher,5,1,79016
rubens-barrichello,5,2,79277
david-coulthard,5,3,79414
ralf-schumacher,5,4,79840
jean-alesi,5,5,80641
mika-hakkinen,5,6,80811
nick-heidfeld,5,7,80558
juan-pablo-montoya,5,8,80512
kimi-raikkonen,5,9,80715
olivier-panis,5,10,80899
jacques-villeneuve,5,11,81326
pedro-de-la-rosa,5,12,82426
jarno-trulli,5,13,82166
giancarlo-fisichella,5,14,81918
jos-verstappen,5,15,81986
jenson-button,5,16,81320
fernando-alonso,5,17,82579
enrique-bernoldi,5,18,82498
luciano-burti,5,19,82479
heinz-harald-frentzen,5,20,82692
tarso-marques,5,21,84316
michael-schumacher,6,1,79053
rubens-barrichello,6,2,79025
david-coulthard,6,3,79155
ralf-schumacher,6,4,79475
jean-alesi,6,5,80669
mika-hakkinen,6,6,80836
nick-heidfeld,6,7,80685
juan-pablo-montoya,6,8,79812
kimi-raikkonen,6,9,80373
olivier-panis,6,10,80944
jacques-villeneuve,6,11,81283
pedro-de-la-rosa,6,12,82615
jarno-trulli,6,13,82385
giancarlo-fisichella,6,14,81990
jos-verstappen,6,15,81943
fernando-alonso,6,16,82509
enrique-bernoldi,6,17,82528
luciano-burti,6,18,82303
jenson-button,6,19,87038
heinz-harald-frentzen,6,20,82531
tarso-marques,6,21,84724
michael-schumacher,7,1,79270
rubens-barrichello,7,2,79168
david-coulthard,7,3,78975
ralf-schumacher,7,4,79385
jean-alesi,7,5,80825
mika-hakkinen,7,6,80682
nick-heidfeld,7,7,80683
juan-pablo-montoya,7,8,80425
kimi-raikkonen,7,9,80251
olivier-panis,7,10,80532
jacques-villeneuve,7,11,81214
pedro-de-la-rosa,7,12,82708
jarno-trulli,7,13,82604
giancarlo-fisichella,7,14,82594
jos-verstappen,7,15,82370
fernando-alonso,7,16,82077
enrique-bernoldi,7,17,82045
luciano-burti,7,18,82284
heinz-harald-frentzen,7,19,82796
tarso-marques,7,20,84644
jenson-button,7,21,105549
michael-schumacher,8,1,79198
rubens-barrichello,8,2,78948
david-coulthard,8,3,79028
ralf-schumacher,8,4,79299
jean-alesi,8,5,80963
mika-hakkinen,8,6,80523
nick-heidfeld,8,7,80729
juan-pablo-montoya,8,8,80561
kimi-raikkonen,8,9,80604
olivier-panis,8,10,80376
jacques-villeneuve,8,11,80693
pedro-de-la-rosa,8,12,83545
jarno-trulli,8,13,83457
giancarlo-fisichella,8,14,83376
jos-verstappen,8,15,83201
fernando-alonso,8,16,82098
enrique-bernoldi,8,17,82122
luciano-burti,8,18,81912
heinz-harald-frentzen,8,19,82114
tarso-marques,8,20,84506
jenson-button,8,21,81608
michael-schumacher,9,1,79049
rubens-barrichello,9,2,78864
david-coulthard,9,3,79017
ralf-schumacher,9,4,79252
jean-alesi,9,5,80521
mika-hakkinen,9,6,80666
nick-heidfeld,9,7,80548
juan-pablo-montoya,9,8,80780
kimi-raikkonen,9,9,80517
olivier-panis,9,10,80724
jacques-villeneuve,9,11,80657
pedro-de-la-rosa,9,12,84002
jarno-trulli,9,13,83995
giancarlo-fisichella,9,14,84062
jos-verstappen,9,15,83956
fernando-alonso,9,16,82098
enrique-bernoldi,9,17,82273
heinz-harald-frentzen,9,18,82103
tarso-marques,9,19,85053
jenson-button,9,20,82357
michael-schumacher,10,1,78887
rubens-barrichello,10,2,79350
david-coulthard,10,3,79103
ralf-schumacher,10,4,79498
jean-alesi,10,5,80390
mika-hakkinen,10,6,80614
nick-heidfeld,10,7,80715
juan-pablo-montoya,10,8,80664
kimi-raikkonen,10,9,80669
olivier-panis,10,10,80741
jacques-villeneuve,10,11,81030
jarno-trulli,10,12,81971
pedro-de-la-rosa,10,13,85586
giancarlo-fisichella,10,14,85202
jos-verstappen,10,15,85094
fernando-alonso,10,16,83253
enrique-bernoldi,10,17,83062
heinz-harald-frentzen,10,18,82197
tarso-marques,10,19,84535
jenson-button,10,20,82781
michael-schumacher,11,1,78697
rubens-barrichello,11,2,80090
david-coulthard,11,3,79915
ralf-schumacher,11,4,79713
jean-alesi,11,5,80327
mika-hakkinen,11,6,80103
nick-heidfeld,11,7,80293
juan-pablo-montoya,11,8,81833
kimi-raikkonen,11,9,81477
olivier-panis,11,10,81068
jacques-villeneuve,11,11,81220
jarno-trulli,11,12,80868
pedro-de-la-rosa,11,13,83595
giancarlo-fisichella,11,14,83605
jos-verstappen,11,15,83717
fernando-alonso,11,16,83704
enrique-bernoldi,11,17,83638
heinz-harald-frentzen,11,18,83305
tarso-marques,11,19,84585
jenson-button,11,20,83055
michael-schumacher,12,1,78449
rubens-barrichello,12,2,79147
david-coulthard,12,3,79434
ralf-schumacher,12,4,79639
jean-alesi,12,5,80445
mika-hakkinen,12,6,80470
nick-heidfeld,12,7,80537
juan-pablo-montoya,12,8,80578
kimi-raikkonen,12,9,80917
olivier-panis,12,10,81044
jacques-villeneuve,12,11,80571
jarno-trulli,12,12,81538
pedro-de-la-rosa,12,13,83435
giancarlo-fisichella,12,14,83426
jos-verstappen,12,15,83568
fernando-alonso,12,16,83669
heinz-harald-frentzen,12,17,82757
tarso-marques,12,18,85204
jenson-button,12,19,83736
michael-schumacher,13,1,79166
rubens-barrichello,13,2,79803
david-coulthard,13,3,79586
ralf-schumacher,13,4,79846
jean-alesi,13,5,80783
mika-hakkinen,13,6,80654
nick-heidfeld,13,7,80473
juan-pablo-montoya,13,8,80049
kimi-raikkonen,13,9,80244
olivier-panis,13,10,80673
jacques-villeneuve,13,11,80850
jarno-trulli,13,12,80556
pedro-de-la-rosa,13,13,82847
giancarlo-fisichella,13,14,83049
jos-verstappen,13,15,83260
fernando-alonso,13,16,83420
heinz-harald-frentzen,13,17,82839
jenson-button,13,18,84699
tarso-marques,13,19,89595
michael-schumacher,14,1,78901
rubens-barrichello,14,2,79285
david-coulthard,14,3,79425
ralf-schumacher,14,4,79584
jean-alesi,14,5,80500
mika-hakkinen,14,6,80544
nick-heidfeld,14,7,80245
juan-pablo-montoya,14,8,80517
kimi-raikkonen,14,9,80354
olivier-panis,14,10,80183
jacques-villeneuve,14,11,80776
jarno-trulli,14,12,80767
pedro-de-la-rosa,14,13,81980
giancarlo-fisichella,14,14,82005
jos-verstappen,14,15,82346
fernando-alonso,14,16,82470
heinz-harald-frentzen,14,17,82677
jenson-button,14,18,84003
tarso-marques,14,19,86775
michael-schumacher,15,1,78256
rubens-barrichello,15,2,79081
david-coulthard,15,3,80256
ralf-schumacher,15,4,80545
jean-alesi,15,5,80478
mika-hakkinen,15,6,80623
nick-heidfeld,15,7,80844
juan-pablo-montoya,15,8,80367
kimi-raikkonen,15,9,80285
olivier-panis,15,10,80667
jacques-villeneuve,15,11,80872
jarno-trulli,15,12,80793
pedro-de-la-rosa,15,13,82024
giancarlo-fisichella,15,14,82122
jos-verstappen,15,15,82289
fernando-alonso,15,16,82494
heinz-harald-frentzen,15,17,82424
jenson-button,15,18,82507
tarso-marques,15,19,84473
michael-schumacher,16,1,78175
rubens-barrichello,16,2,78661
david-coulthard,16,3,78429
ralf-schumacher,16,4,79805
jean-alesi,16,5,80404
mika-hakkinen,16,6,80271
nick-heidfeld,16,7,80530
juan-pablo-montoya,16,8,80067
kimi-raikkonen,16,9,80202
olivier-panis,16,10,80635
jacques-villeneuve,16,11,80410
jarno-trulli,16,12,79889
pedro-de-la-rosa,16,13,81734
giancarlo-fisichella,16,14,81543
jos-verstappen,16,15,82305
fernando-alonso,16,16,82382
heinz-harald-frentzen,16,17,82447
jenson-button,16,18,83742
tarso-marques,16,19,83957
michael-schumacher,17,1,78342
rubens-barrichello,17,2,78587
david-coulthard,17,3,78587
ralf-schumacher,17,4,79931
jean-alesi,17,5,80711
mika-hakkinen,17,6,80713
nick-heidfeld,17,7,80408
juan-pablo-montoya,17,8,80340
kimi-raikkonen,17,9,80245
olivier-panis,17,10,80469
jacques-villeneuve,17,11,80741
jarno-trulli,17,12,80002
pedro-de-la-rosa,17,13,81361
giancarlo-fisichella,17,14,82647
jos-verstappen,17,15,81722
fernando-alonso,17,16,82320
heinz-harald-frentzen,17,17,82260
jenson-button,17,18,81745
tarso-marques,17,19,87398
michael-schumacher,18,1,78632
rubens-barrichello,18,2,78581
david-coulthard,18,3,78283
ralf-schumacher,18,4,79254
jean-alesi,18,5,80703
mika-hakkinen,18,6,80753
nick-heidfeld,18,7,80411
juan-pablo-montoya,18,8,81087
kimi-raikkonen,18,9,80561
olivier-panis,18,10,81279
jacques-villeneuve,18,11,80466
jarno-trulli,18,12,79997
pedro-de-la-rosa,18,13,81464
giancarlo-fisichella,18,14,80733
jos-verstappen,18,15,81569
fernando-alonso,18,16,81533
heinz-harald-frentzen,18,17,85136
jenson-button,18,18,81927
tarso-marques,18,19,87842
michael-schumacher,19,1,78753
rubens-barrichello,19,2,78428
david-coulthard,19,3,78489
ralf-schumacher,19,4,78968
jean-alesi,19,5,80640
mika-hakkinen,19,6,80571
nick-heidfeld,19,7,80597
juan-pablo-montoya,19,8,80292
kimi-raikkonen,19,9,80640
olivier-panis,19,10,81014
jacques-villeneuve,19,11,81326
jarno-trulli,19,12,80765
pedro-de-la-rosa,19,13,80966
giancarlo-fisichella,19,14,81038
jos-verstappen,19,15,81420
fernando-alonso,19,16,82716
heinz-harald-frentzen,19,17,101568
jenson-button,19,18,82034
tarso-marques,19,19,85075
michael-schumacher,20,1,78724
rubens-barrichello,20,2,78627
david-coulthard,20,3,78525
ralf-schumacher,20,4,79206
jean-alesi,20,5,80772
mika-hakkinen,20,6,80801
nick-heidfeld,20,7,80602
juan-pablo-montoya,20,8,79952
kimi-raikkonen,20,9,80119
olivier-panis,20,10,79890
jacques-villeneuve,20,11,81258
jarno-trulli,20,12,80227
pedro-de-la-rosa,20,13,80916
giancarlo-fisichella,20,14,80776
jos-verstappen,20,15,82658
fernando-alonso,20,16,84920
heinz-harald-frentzen,20,17,81097
jenson-button,20,18,81416
tarso-marques,20,19,83192
