driver_id,lap,position,time_ms
kimi-antonelli,1,1,121479
charles-leclerc,1,2,123706
max-verstappen,1,3,125369
oscar-piastri,1,4,129005
lewis-hamilton,1,5,130660
liam-lawson,1,6,132922
arvid-lindblad,1,7,135083
franco-colapinto,1,8,136278
gabriel-bortoleto,1,9,138086
lando-norris,1,10,139726
pierre-gasly,1,11,143344
alexander-albon,1,12,145248
nico-hulkenberg,1,13,145817
carlos-sainz-jr,1,14,149515
oliver-bearman,1,15,153664
isack-hadjar,1,16,154266
fernando-alonso,1,17,155038
sergio-perez,1,18,155709
lance-stroll,1,19,156530
valtteri-bottas,1,20,158877
esteban-ocon,1,21,164354
kimi-antonelli,2,1,167999
charles-leclerc,2,2,167137
max-verstappen,2,3,166684
oscar-piastri,2,4,165240
lewis-hamilton,2,5,164971
liam-lawson,2,6,164107
arvid-lindblad,2,7,163242
franco-colapinto,2,8,162687
gabriel-bortoleto,2,9,162350
lando-norris,2,10,163238
pierre-gasly,2,11,161443
alexander-albon,2,12,161066
nico-hulkenberg,2,13,161796
carlos-sainz-jr,2,14,159820
fernando-alonso,2,15,155617
lance-stroll,2,16,156525
oliver-bearman,2,17,160391
isack-hadjar,2,18,160523
sergio-perez,2,19,159732
valtteri-bottas,2,20,157819
esteban-ocon,2,21,153158
kimi-antonelli,3,1,160601
charles-leclerc,3,2,160559
max-verstappen,3,3,160477
oscar-piastri,3,4,160439
lewis-hamilton,3,5,159620
liam-lawson,3,6,159645
arvid-lindblad,3,7,159263
franco-colapinto,3,8,159627
gabriel-bortoleto,3,9,158792
lando-norris,3,10,157268
pierre-gasly,3,11,157442
alexander-albon,3,12,158184
nico-hulkenberg,3,13,157430
carlos-sainz-jr,3,14,157465
fernando-alonso,3,15,157397
lance-stroll,3,16,156606
oliver-bearman,3,17,156418
sergio-perez,3,18,156280
valtteri-bottas,3,19,157445
esteban-ocon,3,20,157524
isack-hadjar,3,21,161804
kimi-antonelli,4,1,163489
charles-leclerc,4,2,163126
max-verstappen,4,3,162904
oscar-piastri,4,4,161348
lewis-hamilton,4,5,160995
liam-lawson,4,6,160190
arvid-lindblad,4,7,159744
franco-colapinto,4,8,159183
gabriel-bortoleto,4,9,158858
lando-norris,4,10,158177
pierre-gasly,4,11,156605
alexander-albon,4,12,154971
nico-hulkenberg,4,13,154962
carlos-sainz-jr,4,14,153368
fernando-alonso,4,15,153502
lance-stroll,4,16,152549
oliver-bearman,4,17,152136
sergio-perez,4,18,151336
valtteri-bottas,4,19,149688
esteban-ocon,4,20,149291
isack-hadjar,4,21,148123
kimi-antonelli,5,1,111638
charles-leclerc,5,2,111674
max-verstappen,5,3,111301
oscar-piastri,5,4,111333
lewis-hamilton,5,5,111956
liam-lawson,5,6,112419
arvid-lindblad,5,7,112741
franco-colapinto,5,8,113135
lando-norris,5,9,113047
gabriel-bortoleto,5,10,113849
pierre-gasly,5,11,113432
alexander-albon,5,12,113486
nico-hulkenberg,5,13,113665
carlos-sainz-jr,5,14,113978
oliver-bearman,5,15,112911
isack-hadjar,5,16,113796
lance-stroll,5,17,116927
fernando-alonso,5,18,118326
sergio-perez,5,19,117076
esteban-ocon,5,20,115886
valtteri-bottas,5,21,116851
kimi-antonelli,6,1,111315
max-verstappen,6,2,110587
charles-leclerc,6,3,111980
oscar-piastri,6,4,111431
lewis-hamilton,6,5,111257
liam-lawson,6,6,112025
arvid-lindblad,6,7,112209
franco-colapinto,6,8,112526
lando-norris,6,9,112672
gabriel-bortoleto,6,10,112910
pierre-gasly,6,11,112917
alexander-albon,6,12,113376
nico-hulkenberg,6,13,113283
carlos-sainz-jr,6,14,113589
oliver-bearman,6,15,112807
isack-hadjar,6,16,111864
sergio-perez,6,17,114506
esteban-ocon,6,18,114728
lance-stroll,6,19,116552
fernando-alonso,6,20,116743
valtteri-bottas,6,21,116213
kimi-antonelli,7,1,110957
max-verstappen,7,2,111128
charles-leclerc,7,3,111118
oscar-piastri,7,4,110916
lewis-hamilton,7,5,110772
liam-lawson,7,6,111952
arvid-lindblad,7,7,111483
lando-norris,7,8,111107
franco-colapinto,7,9,112417
pierre-gasly,7,10,111845
gabriel-bortoleto,7,11,112826
alexander-albon,7,12,112491
nico-hulkenberg,7,13,112497
carlos-sainz-jr,7,14,112503
oliver-bearman,7,15,112530
isack-hadjar,7,16,111556
esteban-ocon,7,17,113397
sergio-perez,7,18,114992
lance-stroll,7,19,115724
valtteri-bottas,7,20,114664
fernando-alonso,7,21,116248
kimi-antonelli,8,1,110986
max-verstappen,8,2,111033
charles-leclerc,8,3,111570
oscar-piastri,8,4,111782
lewis-hamilton,8,5,111677
arvid-lindblad,8,6,111540
liam-lawson,8,7,113110
lando-norris,8,8,111894
franco-colapinto,8,9,112721
pierre-gasly,8,10,112255
gabriel-bortoleto,8,11,112312
alexander-albon,8,12,112913
nico-hulkenberg,8,13,112859
carlos-sainz-jr,8,14,113151
oliver-bearman,8,15,112877
isack-hadjar,8,16,112369
esteban-ocon,8,17,113612
sergio-perez,8,18,113975
valtteri-bottas,8,19,115121
lance-stroll,8,20,117955
fernando-alonso,8,21,117005
kimi-antonelli,9,1,110825
max-verstappen,9,2,111047
charles-leclerc,9,3,110651
lewis-hamilton,9,4,110199
oscar-piastri,9,5,111665
arvid-lindblad,9,6,112328
lando-norris,9,7,111467
liam-lawson,9,8,112736
franco-colapinto,9,9,111850
pierre-gasly,9,10,111931
gabriel-bortoleto,9,11,111875
alexander-albon,9,12,112675
nico-hulkenberg,9,13,112763
carlos-sainz-jr,9,14,113158
oliver-bearman,9,15,113289
isack-hadjar,9,16,113145
esteban-ocon,9,17,113299
sergio-perez,9,18,113477
valtteri-bottas,9,19,113471
fernando-alonso,9,20,114934
lance-stroll,9,21,116404
kimi-antonelli,10,1,110739
max-verstappen,10,2,111090
charles-leclerc,10,3,110785
lewis-hamilton,10,4,110813
oscar-piastri,10,5,110734
arvid-lindblad,10,6,112202
lando-norris,10,7,111642
liam-lawson,10,8,112673
franco-colapinto,10,9,112113
pierre-gasly,10,10,111922
gabriel-bortoleto,10,11,111844
alexander-albon,10,12,112643
nico-hulkenberg,10,13,112775
carlos-sainz-jr,10,14,112549
isack-hadjar,10,15,112112
oliver-bearman,10,16,113236
esteban-ocon,10,17,113221
sergio-perez,10,18,113520
valtteri-bottas,10,19,113559
fernando-alonso,10,20,115304
lance-stroll,10,21,115557
kimi-antonelli,11,1,111090
max-verstappen,11,2,111120
charles-leclerc,11,3,111209
lewis-hamilton,11,4,111079
oscar-piastri,11,5,111156
arvid-lindblad,11,6,112749
lando-norris,11,7,112804
liam-lawson,11,8,112441
franco-colapinto,11,9,112280
pierre-gasly,11,10,112362
gabriel-bortoleto,11,11,112248
alexander-albon,11,12,113362
nico-hulkenberg,11,13,112906
isack-hadjar,11,14,111673
carlos-sainz-jr,11,15,113838
oliver-bearman,11,16,113160
esteban-ocon,11,17,113140
sergio-perez,11,18,113578
