driver_id,lap,position,time_ms
lando-norris,1,1,84177
kimi-antonelli,1,2,84884
george-russell,1,3,85937
charles-leclerc,1,4,86929
oscar-piastri,1,5,88314
lewis-hamilton,1,6,88878
liam-lawson,1,7,90598
arvid-lindblad,1,8,92531
pierre-gasly,1,9,92536
franco-colapinto,1,10,93003
yuki-tsunoda,1,11,93561
nico-hulkenberg,1,12,95429
alexander-albon,1,13,96533
esteban-ocon,1,14,96553
fernando-alonso,1,15,96971
oliver-bearman,1,16,97235
gabriel-bortoleto,1,17,97716
lance-stroll,1,18,97846
carlos-sainz-jr,1,19,97966
valtteri-bottas,1,20,101015
sergio-perez,1,21,101067
lando-norris,2,1,123197
kimi-antonelli,2,2,124294
george-russell,2,3,126236
charles-leclerc,2,4,128461
oscar-piastri,2,5,129459
lewis-hamilton,2,6,131972
liam-lawson,2,7,133174
arvid-lindblad,2,8,135879
pierre-gasly,2,9,140222
franco-colapinto,2,10,141630
yuki-tsunoda,2,11,144767
nico-hulkenberg,2,12,144711
esteban-ocon,2,13,146622
alexander-albon,2,14,148544
fernando-alonso,2,15,149601
oliver-bearman,2,16,154256
lance-stroll,2,17,155878
gabriel-bortoleto,2,18,158365
carlos-sainz-jr,2,19,160315
sergio-perez,2,20,161409
valtteri-bottas,2,21,168451
lando-norris,3,1,1701681
kimi-antonelli,3,2,1703335
george-russell,3,3,1702412
charles-leclerc,3,4,1702204
oscar-piastri,3,5,1701706
lewis-hamilton,3,6,1701762
liam-lawson,3,7,1758044
arvid-lindblad,3,8,1770856
pierre-gasly,3,9,1770427
franco-colapinto,3,10,1770378
nico-hulkenberg,3,11,1767216
yuki-tsunoda,3,12,1770008
alexander-albon,3,13,1764482
esteban-ocon,3,14,1768996
fernando-alonso,3,15,1769428
gabriel-bortoleto,3,16,1762916
lance-stroll,3,17,1768284
valtteri-bottas,3,18,1753154
carlos-sainz-jr,3,19,1765094
sergio-perez,3,20,1769124
lando-norris,4,1,198679
kimi-antonelli,4,2,198023
george-russell,4,3,199300
charles-leclerc,4,4,199647
oscar-piastri,4,5,199178
lewis-hamilton,4,6,199032
liam-lawson,4,7,181971
arvid-lindblad,4,8,173929
pierre-gasly,4,9,170655
franco-colapinto,4,10,169258
yuki-tsunoda,4,11,166465
nico-hulkenberg,4,12,167724
alexander-albon,4,13,165700
esteban-ocon,4,14,163436
fernando-alonso,4,15,159966
gabriel-bortoleto,4,16,157325
carlos-sainz-jr,4,17,153145
lance-stroll,4,18,154574
valtteri-bottas,4,19,154139
sergio-perez,4,20,145470
kimi-antonelli,5,1,142251
lando-norris,5,2,145934
oscar-piastri,5,3,136665
george-russell,5,4,141809
charles-leclerc,5,5,138834
lewis-hamilton,5,6,134949
liam-lawson,5,7,93652
pierre-gasly,5,8,84358
nico-hulkenberg,5,9,83646
franco-colapinto,5,10,84777
yuki-tsunoda,5,11,84653
alexander-albon,5,12,84939
arvid-lindblad,5,13,87335
fernando-alonso,5,14,84772
esteban-ocon,5,15,85294
gabriel-bortoleto,5,16,84881
lance-stroll,5,17,85201
carlos-sainz-jr,5,18,85920
valtteri-bottas,5,19,85960
sergio-perez,5,20,86090
kimi-antonelli,6,1,76982
lando-norris,6,2,76867
oscar-piastri,6,3,77846
george-russell,6,4,77958
charles-leclerc,6,5,78216
lewis-hamilton,6,6,78225
liam-lawson,6,7,78647
pierre-gasly,6,8,78678
nico-hulkenberg,6,9,78831
franco-colapinto,6,10,79224
yuki-tsunoda,6,11,79649
alexander-albon,6,12,79696
esteban-ocon,6,13,79657
fernando-alonso,6,14,80655
gabriel-bortoleto,6,15,80273
lance-stroll,6,16,80503
carlos-sainz-jr,6,17,80448
valtteri-bottas,6,18,80786
sergio-perez,6,19,81018
arvid-lindblad,6,20,89772
kimi-antonelli,7,1,76681
lando-norris,7,2,76893
oscar-piastri,7,3,77005
george-russell,7,4,77544
charles-leclerc,7,5,77401
lewis-hamilton,7,6,77796
liam-lawson,7,7,78088
pierre-gasly,7,8,78536
nico-hulkenberg,7,9,78798
franco-colapinto,7,10,79163
yuki-tsunoda,7,11,78908
alexander-albon,7,12,79091
esteban-ocon,7,13,79201
gabriel-bortoleto,7,14,78770
fernando-alonso,7,15,79844
lance-stroll,7,16,79643
carlos-sainz-jr,7,17,80061
valtteri-bottas,7,18,80093
sergio-perez,7,19,80225
arvid-lindblad,7,20,78444
kimi-antonelli,8,1,76803
lando-norris,8,2,76747
oscar-piastri,8,3,77030
george-russell,8,4,77314
charles-leclerc,8,5,77292
lewis-hamilton,8,6,77328
liam-lawson,8,7,77761
pierre-gasly,8,8,78348
nico-hulkenberg,8,9,78713
yuki-tsunoda,8,10,79040
alexander-albon,8,11,79109
esteban-ocon,8,12,79024
franco-colapinto,8,13,81724
gabriel-bortoleto,8,14,79017
fernando-alonso,8,15,79134
lance-stroll,8,16,79188
carlos-sainz-jr,8,17,79515
valtteri-bottas,8,18,79902
sergio-perez,8,19,79939
arvid-lindblad,8,20,78614
kimi-antonelli,9,1,76552
lando-norris,9,2,76666
oscar-piastri,9,3,77258
george-russell,9,4,76981
charles-leclerc,9,5,77006
lewis-hamilton,9,6,76968
liam-lawson,9,7,77626
pierre-gasly,9,8,78725
nico-hulkenberg,9,9,78532
yuki-tsunoda,9,10,78601
alexander-albon,9,11,78739
esteban-ocon,9,12,78794
gabriel-bortoleto,9,13,78793
fernando-alonso,9,14,78975
lance-stroll,9,15,79150
carlos-sainz-jr,9,16,79195
valtteri-bottas,9,17,79744
sergio-perez,9,18,79876
arvid-lindblad,9,19,78813
franco-colapinto,9,20,89714
kimi-antonelli,10,1,76719
lando-norris,10,2,76895
oscar-piastri,10,3,77344
george-russell,10,4,77349
charles-leclerc,10,5,77235
lewis-hamilton,10,6,77499
liam-lawson,10,7,77788
pierre-gasly,10,8,78439
nico-hulkenberg,10,9,78555
yuki-tsunoda,10,10,78665
alexander-albon,10,11,79029
esteban-ocon,10,12,79033
gabriel-bortoleto,10,13,79080
fernando-alonso,10,14,79157
lance-stroll,10,15,79366
carlos-sainz-jr,10,16,79224
valtteri-bottas,10,17,79773
sergio-perez,10,18,80053
arvid-lindblad,10,19,78897
franco-colapinto,10,20,78881
kimi-antonelli,11,1,76708
lando-norris,11,2,77045
oscar-piastri,11,3,77285
george-russell,11,4,77534
charles-leclerc,11,5,77729
lewis-hamilton,11,6,77302
liam-lawson,11,7,77905
pierre-gasly,11,8,78953
nico-hulkenberg,11,9,78470
yuki-tsunoda,11,10,78590
alexander-albon,11,11,79062
esteban-ocon,11,12,79145
fernando-alonso,11,13,79182
lance-stroll,11,14,79192
gabriel-bortoleto,11,15,82043
carlos-sainz-jr,11,16,79189
valtteri-bottas,11,17,79717
sergio-perez,11,18,79923
arvid-lindblad,11,19,79549
franco-colapinto,11,20,79523
kimi-antonelli,12,1,76869
