driver_id,lap,position,time_ms
lewis-hamilton,1,1,109408
nico-rosberg,1,2,110647
felipe-massa,1,3,111957
jenson-button,1,4,112785
kimi-raikkonen,1,5,113246
fernando-alonso,1,6,113828
daniil-kvyat,1,7,115015
valtteri-bottas,1,8,115482
nico-hulkenberg,1,9,116485
sergio-perez,1,10,117708
esteban-gutierrez,1,11,118229
jean-eric-vergne,1,12,118872
kevin-magnussen,1,13,119834
pastor-maldonado,1,14,120054
kamui-kobayashi,1,15,121183
adrian-sutil,1,16,122074
daniel-ricciardo,1,17,122579
sebastian-vettel,1,18,123036
romain-grosjean,1,19,123057
will-stevens,1,20,123994
lewis-hamilton,2,1,107142
nico-rosberg,2,2,107379
felipe-massa,2,3,108226
jenson-button,2,4,108564
kimi-raikkonen,2,5,109057
fernando-alonso,2,6,109149
daniil-kvyat,2,7,108779
valtteri-bottas,2,8,108930
nico-hulkenberg,2,9,109764
sergio-perez,2,10,109955
esteban-gutierrez,2,11,109978
jean-eric-vergne,2,12,110066
kevin-magnussen,2,13,111367
pastor-maldonado,2,14,111456
kamui-kobayashi,2,15,111054
adrian-sutil,2,16,110692
daniel-ricciardo,2,17,110598
sebastian-vettel,2,18,110701
will-stevens,2,19,111725
romain-grosjean,2,20,122918
lewis-hamilton,3,1,107162
nico-rosberg,3,2,107359
felipe-massa,3,3,107794
jenson-button,3,4,108760
kimi-raikkonen,3,5,108905
fernando-alonso,3,6,109097
daniil-kvyat,3,7,108918
valtteri-bottas,3,8,108783
nico-hulkenberg,3,9,109431
sergio-perez,3,10,109625
esteban-gutierrez,3,11,109649
jean-eric-vergne,3,12,109725
kevin-magnussen,3,13,110270
pastor-maldonado,3,14,110371
kamui-kobayashi,3,15,110477
adrian-sutil,3,16,110419
daniel-ricciardo,3,17,110442
sebastian-vettel,3,18,110941
will-stevens,3,19,111260
romain-grosjean,3,20,108855
lewis-hamilton,4,1,107350
nico-rosberg,4,2,107248
felipe-massa,4,3,107805
jenson-button,4,4,109020
kimi-raikkonen,4,5,109284
fernando-alonso,4,6,109115
daniil-kvyat,4,7,109089
valtteri-bottas,4,8,109164
nico-hulkenberg,4,9,109807
sergio-perez,4,10,109759
esteban-gutierrez,4,11,109805
jean-eric-vergne,4,12,109788
kevin-magnussen,4,13,110406
pastor-maldonado,4,14,110502
kamui-kobayashi,4,15,110734
adrian-sutil,4,16,110540
daniel-ricciardo,4,17,110573
sebastian-vettel,4,18,110024
will-stevens,4,19,110851
romain-grosjean,4,20,108930
lewis-hamilton,5,1,107349
nico-rosberg,5,2,107276
felipe-massa,5,3,107879
jenson-button,5,4,109641
daniil-kvyat,5,5,109657
kimi-raikkonen,5,6,111833
fernando-alonso,5,7,111146
valtteri-bottas,5,8,110483
nico-hulkenberg,5,9,109841
sergio-perez,5,10,110096
jean-eric-vergne,5,11,109966
esteban-gutierrez,5,12,111615
kevin-magnussen,5,13,109973
pastor-maldonado,5,14,110031
daniel-ricciardo,5,15,110073
sebastian-vettel,5,16,111187
kamui-kobayashi,5,17,112911
adrian-sutil,5,18,113477
will-stevens,5,19,111090
romain-grosjean,5,20,109218
lewis-hamilton,6,1,107384
nico-rosberg,6,2,107643
felipe-massa,6,3,107736
jenson-button,6,4,111442
daniil-kvyat,6,5,109986
valtteri-bottas,6,6,108976
kimi-raikkonen,6,7,112634
nico-hulkenberg,6,8,109807
sergio-perez,6,9,109939
jean-eric-vergne,6,10,110033
esteban-gutierrez,6,11,111217
kevin-magnussen,6,12,110191
pastor-maldonado,6,13,110327
daniel-ricciardo,6,14,109208
sebastian-vettel,6,15,109431
kamui-kobayashi,6,16,110493
will-stevens,6,17,111389
fernando-alonso,6,18,128364
